IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,6,0,0,1024,5.76,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,6.08,
1,2,0,0,1024,6.08,
1,1,0,0,1024,6.08,
1,1,0,0,1024,6.08,
1,1,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,3,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,4,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,5.28,
1,0,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,2,0,0,1024,6.24,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,2,0,0,1024,5.44,
1,0,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,2,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,1,0,0,1024,5.6,
1,2,0,0,1024,5.6,
3,2,0,0,1024,5.6,
4,4,0,0,1024,8.32,
3,3,0,0,1024,5.92,
6,4,0,0,1024,8.64,
3,5,0,0,1024,6.72,
4,5,0,0,1024,7.36,
1,3,0,0,1024,7.68,
6,3,0,0,1024,3.2,
1,1,0,0,1024,8.8,
2,2,0,0,1024,8.8,
3,3,0,0,1024,6.56,
2,2,0,0,1024,7.84,
5,5,0,0,1024,7.84,
4,5,0,0,1024,6.24,
2,4,0,0,1024,5.92,
2,0,0,0,1024,7.36,
5,4,0,0,1024,5.92,
2,4,0,0,1024,6.72,
4,1,0,0,1024,8.16,
4,5,0,0,1024,7.04,
1,0,0,0,1024,7.04,
3,4,0,0,1024,8.48,
4,5,0,0,1024,7.68,
1,1,0,0,1024,7.68,
3,4,0,0,1024,6.88,
1,1,0,0,1024,6.88,
3,1,0,0,1024,4.64,
3,3,0,0,1024,6.24,
3,4,0,0,1024,3.52,
5,5,0,0,1024,8.32,
5,7,0,0,1024,3.84,
5,1,0,0,1024,6.72,
6,6,0,0,1024,5.76,
2,3,0,0,1024,5.76,
4,5,0,0,1024,6.56,
6,11,0,0,1024,7.84,
6,0,0,0,1024,5.76,
5,6,0,0,1024,6.72,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
2,3,0,0,1024,7.84,
2,2,0,0,1024,6.08,
3,3,0,0,1024,6.88,
2,2,0,0,1024,7.04,
2,4,0,0,1024,7.2,
1,0,0,0,1024,7.2,
1,1,0,0,1024,7.2,
4,4,0,0,1024,8,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.72,
1,1,0,0,1024,6.72,
1,1,0,0,1024,8.96,
2,2,0,0,1024,8.96,
1,1,0,0,1024,8.96,
2,2,0,0,1024,7.2,
1,1,0,0,1024,7.04,
2,2,0,0,1024,6.24,
2,2,0,0,1024,6.72,
6,5,0,0,1024,8.8,
5,5,0,0,1024,4.8,
3,3,0,0,1024,6.88,
5,5,0,0,1024,6.24,
5,5,0,0,1024,6.72,
4,4,0,0,1024,7.68,
1,0,0,0,1024,7.68,
4,5,0,0,1024,9.44,
1,0,0,0,1024,4.16,
2,4,0,0,1024,4.16,
3,2,0,0,1024,8.64,
1,1,0,0,1024,7.68,
1,0,0,0,1024,7.04,
1,3,0,0,1024,7.04,
2,2,0,0,1024,6.24,
2,1,0,0,1024,5.76,
4,7,0,0,1024,6.4,
7,4,0,0,1024,4.96,
1,0,0,0,1024,6.56,
3,4,0,0,1024,6.56,
2,2,0,0,1024,4.8,
1,1,0,0,1024,6.72,
6,11,0,0,1024,5.76,
1,0,0,0,1024,5.76,
4,0,0,0,1024,5.76,
2,2,0,0,1024,7.68,
3,5,0,0,1024,6.56,
1,0,0,0,1024,2.24,
2,1,0,0,1024,2.24,
6,6,0,0,1024,6.72,
1,1,0,0,1024,4.96,
3,4,0,0,1024,4.96,
5,5,0,0,1024,4.96,
4,3,0,0,1024,5.6,
4,4,0,0,1024,5.28,
6,7,0,0,1024,5.6,
1,0,0,0,1024,5.6,
2,2,0,0,1024,7.2,
2,4,0,0,1024,7.04,
2,2,0,0,1024,6.24,
2,0,0,0,1024,4.32,
1,2,0,0,1024,8.48,
4,1,0,0,1024,7.36,
1,3,0,0,1024,7.36,
1,1,0,0,1024,6.24,
1,1,0,0,1024,4.48,
2,2,0,0,1024,8,
7,10,0,0,1024,1.44,
4,2,0,0,1024,7.36,
1,1,0,0,1024,5.12,
2,2,0,0,1024,5.04,
1,0,0,0,1024,5.28,
2,2,0,0,1024,5.28,
1,1,0,0,1024,5.28,
3,7,0,0,1024,8,
4,0,0,0,1024,6.88,
1,2,0,0,1024,6.08,
5,4,0,0,1024,8,
1,1,0,0,1024,8,
4,4,0,0,1024,8,
3,3,0,0,1024,4.96,
1,1,0,0,1024,6.96,
2,6,0,0,1024,6.24,
4,0,0,0,1024,4.8,
1,0,0,0,1024,4.8,
4,7,0,0,1024,4.8,
2,1,0,0,1024,7.04,
3,2,0,0,1024,6.56,
5,12,0,0,1024,6.4,
7,0,0,0,1024,8,
1,1,0,0,1024,8,
2,2,0,0,1024,6.24,
1,2,0,0,1024,6.4,
4,4,0,0,1024,8.16,
