
MEM:

wr_lat_avg, 478.67670103092786,
rd_lat_avg, 104.031905004179,
rb_dirty_evictions to mem, 0,

L3:

NF0:

net_l3_miss_ratio_nic_rb, 1.0,
net_l3_miss_count_nic_rb, 7805376,
net_l3_hit_count_nic_rb, 0,
rb_dirty_evictions to mem, 0,

net_l3_miss_ratio_nic_lb, 0.0,
net_l3_miss_count_nic_lb, 0,
net_l3_hit_count_nic_lb, 7806096,

net_l3_miss_ratio_core_rb, 0.0,
net_l3_miss_count_core_rb, 0,
net_l3_hit_count_core_rb, 7806080,

net_l3_miss_ratio_core_lb, 0.0015716835022347375,
net_l3_miss_count_core_lb, 12288,
net_l3_hit_count_core_lb, 7806080,

app_l3_miss_ratio, 0.050457102672292545,
app_l3_miss, 287,
app_l3_hit , 5401,

NNF:

app_l3_miss_ratio_NNF, 0.48944579585765985,
app_l3_miss_NNF, 1534810,
app_l3_hit_NNF , 1601002,

OLD appl3_miss_ratio, 0.4891972318603744,
OLD appl3_miss, 1535097,
OLD appl3_hit , 1602895,

WAYS:
non_ddio_ways_miss_rate , 0.5648670521351308,
ddio_ways_miss_rate , 0.1900979998242806,
l3misses ,    9340473,

mem accesses        ,1539719,
app_dirty_evict       ,4850,
rb_dirty_evict        ,0,
lb_dirty_evict        ,0,
NF_app_mem_access    ,287,
memhog_app_mem_access,1534810,
lb_mem_access        ,12288,
rb_mem_access        ,0,
