IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,6,0,0,1024,3.68,
1,0,0,0,1024,4.32,
1,2,0,0,1024,2.4,
1,0,0,0,1024,2.4,
1,0,0,0,1024,2.4,
1,2,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,0,0,0,1024,4.16,
1,0,0,0,1024,4.16,
1,8,0,0,1024,4.16,
1,0,0,0,1024,4.16,
1,0,0,0,1024,4.16,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,2,0,0,1024,3.36,
1,0,0,0,1024,3.36,
1,1,0,0,1024,3.36,
1,0,0,0,1024,3.36,
1,0,0,0,1024,3.52,
1,0,0,0,1024,3.2,
1,3,0,0,1024,3.2,
1,0,0,0,1024,3.2,
1,9,0,0,1024,3.2,
1,0,0,0,1024,3.2,
1,0,0,0,1024,3.2,
1,0,0,0,1024,3.2,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4,
1,3,0,0,1024,4,
1,3,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,2,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,4,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,3,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,7,0,0,1024,5.92,
1,0,0,0,1024,4.08,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,5,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,1,0,0,1024,5.76,
11,22,0,0,1024,3.2,
1,0,0,0,1024,3.2,
7,1,0,0,1024,5.44,
1,2,0,0,1024,4.8,
1,0,0,0,1024,3.36,
1,1,0,0,1024,3.36,
1,1,0,0,1024,5.28,
4,7,0,0,1024,3.2,
7,5,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,1,0,0,1024,4.16,
6,6,0,0,1024,6.56,
3,6,0,0,1024,4.32,
3,1,0,0,1024,4.32,
2,1,0,0,1024,4.64,
1,2,0,0,1024,4.16,
1,0,0,0,1024,4.16,
8,11,0,0,1024,4.48,
3,0,0,0,1024,4.48,
2,4,0,0,1024,2.56,
1,0,0,0,1024,2.56,
1,0,0,0,1024,5.92,
3,3,0,0,1024,4.48,
1,0,0,0,1024,4.48,
4,8,0,0,1024,4.96,
3,0,0,0,1024,4.64,
3,3,0,0,1024,4.96,
1,1,0,0,1024,3.68,
4,4,0,0,1024,4.8,
4,7,0,0,1024,4.8,
1,0,0,0,1024,5.92,
2,0,0,0,1024,5.92,
4,4,0,0,1024,4,
3,3,0,0,1024,4.16,
1,1,0,0,1024,4,
4,4,0,0,1024,5.76,
1,0,0,0,1024,5.76,
2,5,0,0,1024,5.44,
2,0,0,0,1024,4,
6,7,0,0,1024,5.12,
1,1,0,0,1024,5.44,
3,2,0,0,1024,4.64,
1,0,0,0,1024,4.64,
2,3,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,3,0,0,1024,4.64,
3,4,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
7,6,0,0,1024,5.12,
1,2,0,0,1024,2.72,
3,0,0,0,1024,4.32,
3,5,0,0,1024,4.32,
2,0,0,0,1024,4.32,
4,4,0,0,1024,2.88,
2,2,0,0,1024,6.4,
1,4,0,0,1024,3.84,
6,4,0,0,1024,4.96,
1,0,0,0,1024,4.96,
3,3,0,0,1024,4.48,
1,1,0,0,1024,5.12,
2,4,0,0,1024,6.4,
2,0,0,0,1024,6.4,
2,4,0,0,1024,3.84,
2,1,0,0,1024,3.84,
1,0,0,0,1024,3.2,
2,1,0,0,1024,5.76,
1,2,0,0,1024,5.28,
1,0,0,0,1024,5.28,
9,10,0,0,1024,5.12,
1,4,0,0,1024,5.44,
3,0,0,0,1024,5.44,
3,3,0,0,1024,5.44,
3,3,0,0,1024,4.8,
2,2,0,0,1024,4.16,
1,5,0,0,1024,4.48,
8,4,0,0,1024,4.64,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,3,0,0,1024,5.28,
3,7,0,0,1024,5.12,
1,0,0,0,1024,5.12,
6,5,0,0,1024,6.08,
4,1,0,0,1024,3.36,
1,0,0,0,1024,5.12,
1,5,0,0,1024,5.44,
4,0,0,0,1024,2.56,
3,3,0,0,1024,5.12,
1,0,0,0,1024,4.32,
3,7,0,0,1024,4.32,
7,5,0,0,1024,6.24,
1,4,0,0,1024,1.28,
1,0,0,0,1024,1.28,
2,0,0,0,1024,1.28,
1,0,0,0,1024,1.28,
13,14,0,0,1024,3.68,
1,0,0,0,1024,3.68,
