IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,9,0,0,2048,4.32,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,2.4,
1,2,0,0,2048,2.4,
1,1,0,0,2048,2.4,
1,1,0,0,2048,2.4,
1,0,0,0,2048,2.4,
1,0,0,0,2048,2.4,
1,0,0,0,2048,2.4,
1,7,0,0,2048,4.64,
1,0,0,0,2048,4,
1,0,0,0,2048,4,
1,0,0,0,2048,4,
1,0,0,0,2048,4,
1,0,0,0,2048,4,
1,1,0,0,2048,5.6,
1,2,0,0,2048,5.6,
1,0,0,0,2048,5.6,
1,0,0,0,2048,5.6,
1,0,0,0,2048,5.6,
1,0,0,0,2048,5.6,
1,2,0,0,2048,3.04,
1,0,0,0,2048,3.04,
1,2,0,0,2048,3.36,
1,1,0,0,2048,3.36,
1,2,0,0,2048,3.36,
1,1,0,0,2048,3.36,
1,2,0,0,2048,5.12,
1,0,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,0,0,0,2048,5.44,
1,0,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,2,0,0,2048,3.84,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
1,1,0,0,2048,3.68,
1,1,0,0,2048,3.68,
1,0,0,0,2048,3.68,
1,3,0,0,2048,5.6,
1,1,0,0,2048,6.24,
1,0,0,0,2048,6.24,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,1,0,0,2048,4.64,
1,1,0,0,2048,5.92,
1,2,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,2,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,2,0,0,2048,4.32,
1,1,0,0,2048,4.32,
1,0,0,0,2048,3.68,
1,2,0,0,2048,3.68,
1,1,0,0,2048,4.64,
1,2,0,0,2048,4.64,
1,1,0,0,2048,4.64,
4,3,0,0,2048,4.64,
1,1,0,0,2048,4.64,
5,5,0,0,2048,5.6,
5,5,0,0,2048,6.72,
4,4,0,0,2048,7.04,
1,1,0,0,2048,4.32,
5,5,0,0,2048,5.92,
1,1,0,0,2048,3.68,
2,2,0,0,2048,3.68,
8,13,0,0,2048,5.6,
6,0,0,0,2048,5.76,
2,3,0,0,2048,4.16,
1,1,0,0,2048,4.16,
1,1,0,0,2048,4.16,
4,7,0,0,2048,4.96,
5,3,0,0,2048,3.84,
1,0,0,0,2048,3.84,
5,6,0,0,2048,7.2,
4,6,0,0,2048,3.36,
3,0,0,0,2048,2.08,
4,4,0,0,2048,4.8,
1,0,0,0,2048,4.8,
4,5,0,0,2048,4.32,
3,3,0,0,2048,7.84,
4,4,0,0,2048,5.92,
1,1,0,0,2048,4.96,
1,0,0,0,2048,4.96,
1,3,0,0,2048,4.32,
1,0,0,0,2048,4.48,
1,1,0,0,2048,4.48,
1,1,0,0,2048,6.24,
1,1,0,0,2048,6.24,
1,1,0,0,2048,4.48,
1,1,0,0,2048,4.48,
1,1,0,0,2048,4,
1,1,0,0,2048,4,
1,0,0,0,2048,4,
4,5,0,0,2048,8.16,
2,3,0,0,2048,3.04,
1,1,0,0,2048,3.04,
1,0,0,0,2048,4.16,
1,1,0,0,2048,6.24,
6,11,0,0,2048,6.24,
11,5,0,0,2048,4,
1,2,0,0,2048,4,
2,4,0,0,2048,4.8,
2,0,0,0,2048,4.64,
1,1,0,0,2048,5.36,
1,1,0,0,2048,4.32,
1,1,0,0,2048,4.32,
2,2,0,0,2048,4.16,
1,1,0,0,2048,6.08,
3,3,0,0,2048,6.08,
3,3,0,0,2048,4.16,
4,4,0,0,2048,5.92,
6,6,0,0,2048,4.64,
1,1,0,0,2048,4.96,
5,8,0,0,2048,4.16,
2,0,0,0,2048,4.48,
1,0,0,0,2048,4.8,
1,1,0,0,2048,4.8,
1,0,0,0,2048,6.08,
1,3,0,0,2048,6.08,
8,7,0,0,2048,7.52,
1,0,0,0,2048,7.52,
3,4,0,0,2048,3.04,
2,2,0,0,2048,7.2,
1,1,0,0,2048,4.64,
1,1,0,0,2048,7.36,
1,1,0,0,2048,5.12,
1,4,0,0,2048,5.12,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
4,8,0,0,2048,6.56,
2,2,0,0,2048,4.96,
1,0,0,0,2048,7.04,
1,0,0,0,2048,7.04,
1,1,0,0,2048,7.04,
2,2,0,0,2048,5.44,
1,2,0,0,2048,4.48,
1,1,0,0,2048,4.16,
1,0,0,0,2048,5.12,
3,4,0,0,2048,5.12,
10,13,0,0,2048,5.6,
1,0,0,0,2048,4.32,
2,0,0,0,2048,4.32,
3,3,0,0,2048,5.12,
3,3,0,0,2048,5.44,
2,2,0,0,2048,4.32,
3,4,0,0,2048,7.52,
1,0,0,0,2048,8,
1,1,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,2,0,0,2048,5.44,
3,5,0,0,2048,3.68,
1,0,0,0,2048,4.8,
2,0,0,0,2048,4.8,
3,3,0,0,2048,3.36,
6,5,0,0,2048,4.96,
7,7,0,0,2048,3.84,
10,10,0,0,2048,5.76,
6,7,0,0,2048,5.6,
4,3,0,0,2048,3.84,
1,1,0,0,2048,4.69333,
1,1,0,0,2048,4.32,
1,3,0,0,2048,6.88,
1,0,0,0,2048,6.88,
3,2,0,0,2048,3.84,
1,0,0,0,2048,3.84,
3,4,0,0,2048,5.6,
3,3,0,0,2048,3.68,
1,1,0,0,2048,3.36,
1,1,0,0,2048,3.36,
1,1,0,0,2048,3.84,
3,3,0,0,2048,4.96,
1,0,0,0,2048,4.96,
1,2,0,0,2048,5.6,
1,2,0,0,2048,6.24,
3,3,0,0,2048,5.44,
1,0,0,0,2048,5.44,
1,2,0,0,2048,6.72,
1,1,0,0,2048,4.64,
1,1,0,0,2048,6.72,
1,1,0,0,2048,6.72,
1,1,0,0,2048,6.72,
1,1,0,0,2048,3.52,
1,1,0,0,2048,3.52,
1,1,0,0,2048,3.52,
5,4,0,0,2048,4.16,
1,1,0,0,2048,4.8,
2,2,0,0,2048,6.56,
1,1,0,0,2048,5.92,
3,3,0,0,2048,3.36,
2,4,0,0,2048,1.44,
1,0,0,0,2048,4.32,
3,2,0,0,2048,4.32,
3,3,0,0,2048,4.96,
3,3,0,0,2048,4.48,
4,4,0,0,2048,5.6,
7,7,0,0,2048,5.44,
5,5,0,0,2048,4.96,
4,4,0,0,2048,5.12,
1,1,0,0,2048,3.36,
1,1,0,0,2048,5.6,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.64,
1,1,0,0,2048,7.2,
4,4,0,0,2048,4.16,
1,2,0,0,2048,4.16,
1,0,0,0,2048,5.44,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.64,
1,1,0,0,2048,3.68,
1,0,0,0,2048,3.68,
2,3,0,0,2048,4.8,
1,1,0,0,2048,5.12,
2,2,0,0,2048,6.72,
3,3,0,0,2048,6.72,
5,5,0,0,2048,6.4,
2,2,0,0,2048,4.8,
1,1,0,0,2048,4.8,
2,2,0,0,2048,4.32,
4,4,0,0,2048,5.12,
3,3,0,0,2048,4.48,
7,7,0,0,2048,5.12,
1,1,0,0,2048,5.28,
3,4,0,0,2048,5.28,
5,4,0,0,2048,5.12,
5,5,0,0,2048,4.8,
5,5,0,0,2048,5.28,
2,2,0,0,2048,4.16,
1,1,0,0,2048,3.68,
1,1,0,0,2048,5.6,
1,1,0,0,2048,5.6,
1,0,0,0,2048,5.6,
4,5,0,0,2048,6.56,
1,1,0,0,2048,4,
1,1,0,0,2048,5.6,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.96,
1,1,0,0,2048,6.24,
1,0,0,0,2048,6.24,
1,2,0,0,2048,5.52,
1,1,0,0,2048,4.64,
1,4,0,0,2048,4.96,
1,0,0,0,2048,4.96,
1,0,0,0,2048,6.08,
5,4,0,0,2048,5.28,
1,0,0,0,2048,4.16,
3,4,0,0,2048,4.16,
2,2,0,0,2048,7.2,
2,2,0,0,2048,3.2,
2,3,0,0,2048,3.68,
4,3,0,0,2048,5.6,
5,5,0,0,2048,5.6,
3,3,0,0,2048,4.32,
3,3,0,0,2048,5.6,
2,1,0,0,2048,5.6,
3,4,0,0,2048,5.6,
3,3,0,0,2048,4.96,
2,2,0,0,2048,6.16,
1,1,0,0,2048,5.76,
1,2,0,0,2048,4.48,
3,3,0,0,2048,4.32,
1,1,0,0,2048,3.68,
1,1,0,0,2048,3.68,
1,2,0,0,2048,6.24,
1,0,0,0,2048,5.28,
1,1,0,0,2048,5.28,
1,1,0,0,2048,6.24,
1,1,0,0,2048,2.88,
1,0,0,0,2048,2.88,
3,3,0,0,2048,5.76,
1,1,0,0,2048,5.76,
4,4,0,0,2048,5.6,
4,5,0,0,2048,5.28,
2,1,0,0,2048,5.28,
4,3,0,0,2048,4.64,
3,4,0,0,2048,4.96,
1,1,0,0,2048,4.96,
7,7,0,0,2048,6.88,
1,0,0,0,2048,6.88,
2,4,0,0,2048,3.68,
5,4,0,0,2048,4.48,
3,3,0,0,2048,4.96,
1,1,0,0,2048,5.28,
1,1,0,0,2048,2.4,
1,1,0,0,2048,4.48,
1,1,0,0,2048,4.48,
2,2,0,0,2048,6.24,
4,4,0,0,2048,3.36,
3,0,0,0,2048,3.36,
4,7,0,0,2048,4.96,
1,1,0,0,2048,4.16,
1,1,0,0,2048,5.28,
1,2,0,0,2048,7.36,
1,0,0,0,2048,7.36,
1,3,0,0,2048,4.32,
1,1,0,0,2048,4.16,
1,0,0,0,2048,4.16,
1,1,0,0,2048,3.84,
2,3,0,0,2048,3.84,
3,3,0,0,2048,4.96,
4,1,0,0,2048,5.6,
1,5,0,0,2048,5.6,
5,2,0,0,2048,4,
3,4,0,0,2048,4.96,
1,0,0,0,2048,4.96,
3,3,0,0,2048,4.96,
4,4,0,0,2048,4.96,
7,7,0,0,2048,3.36,
1,0,0,0,2048,3.36,
2,3,0,0,2048,2.72,
2,2,0,0,2048,4.64,
1,1,0,0,2048,7.36,
3,3,0,0,2048,5.12,
2,2,0,0,2048,5.28,
1,1,0,0,2048,3.84,
1,1,0,0,2048,5.44,
1,1,0,0,2048,6.4,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
5,5,0,0,2048,5.76,
1,1,0,0,2048,5.76,
1,1,0,0,2048,4.8,
2,2,0,0,2048,5.28,
2,2,0,0,2048,4.16,
1,1,0,0,2048,5.12,
3,5,0,0,2048,5.44,
8,6,0,0,2048,2.24,
1,0,0,0,2048,5.6,
4,5,0,0,2048,5.6,
3,3,0,0,2048,5.44,
1,1,0,0,2048,5.44,
4,4,0,0,2048,4,
1,0,0,0,2048,4,
2,3,0,0,2048,5.44,
2,2,0,0,2048,4.8,
3,3,0,0,2048,6.08,
3,3,0,0,2048,4.48,
1,1,0,0,2048,4.32,
1,0,0,0,2048,4.32,
3,4,0,0,2048,5.6,
1,0,0,0,2048,6.08,
1,3,0,0,2048,6.08,
4,3,0,0,2048,4.16,
2,2,0,0,2048,4.96,
1,1,0,0,2048,3.68,
1,1,0,0,2048,5.44,
3,3,0,0,2048,3.52,
1,1,0,0,2048,4.64,
1,1,0,0,2048,5.6,
3,3,0,0,2048,5.6,
1,2,0,0,2048,7.36,
2,1,0,0,2048,4.32,
2,2,0,0,2048,4.8,
1,1,0,0,2048,4,
1,1,0,0,2048,6.88,
2,2,0,0,2048,3.2,
3,3,0,0,2048,6.24,
3,3,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,1,0,0,2048,5.28,
1,1,0,0,2048,4.32,
1,1,0,0,2048,4.32,
3,4,0,0,2048,5.28,
1,0,0,0,2048,5.28,
3,3,0,0,2048,6.24,
1,1,0,0,2048,3.52,
4,2,0,0,2048,6.08,
1,7,0,0,2048,6.08,
9,5,0,0,2048,3.36,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,4.48,
1,1,0,0,2048,6.08,
1,1,0,0,2048,5.12,
1,1,0,0,2048,4.48,
9,9,0,0,2048,3.68,
1,1,0,0,2048,3.68,
1,1,0,0,2048,4.32,
5,6,0,0,2048,4.32,
1,0,0,0,2048,4.32,
8,9,0,0,2048,5.12,
1,0,0,0,2048,4,
9,7,0,0,2048,4,
16,18,0,0,2048,3.36,
1,2,0,0,2048,4.48,
5,11,0,0,2048,4.48,
7,0,0,0,2048,1.6,
