IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,8,0,0,1024,4.64,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,7,0,0,1024,2.72,
1,0,0,0,1024,2.72,
1,0,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,0,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,0,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,0,0,0,1024,3.36,
1,1,0,0,1024,3.36,
1,2,0,0,1024,3.36,
1,0,0,0,1024,4.8,
1,1,0,0,1024,4.8,
1,1,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,4,0,0,1024,4.48,
1,0,0,0,1024,3.36,
1,0,0,0,1024,3.36,
1,0,0,0,1024,6.88,
1,1,0,0,1024,6.88,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,5.12,
1,0,0,0,1024,2.08,
1,0,0,0,1024,2.08,
1,3,0,0,1024,2.08,
1,0,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,4,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,0,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,0,0,0,1024,4.16,
1,2,0,0,1024,4.16,
1,0,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,2,0,0,1024,5.44,
1,1,0,0,1024,4,
1,1,0,0,1024,4.64,
1,1,0,0,1024,6.56,
1,1,0,0,1024,4.64,
1,1,0,0,1024,5.76,
1,1,0,0,1024,4.32,
1,0,0,0,1024,6.08,
1,2,0,0,1024,6.08,
1,1,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,2,0,0,1024,6.08,
1,1,0,0,1024,6.4,
1,1,0,0,1024,6.4,
1,0,0,0,1024,4.96,
1,5,0,0,1024,4.96,
1,0,0,0,1024,3.84,
2,0,0,0,1024,4.64,
4,4,0,0,1024,4.64,
6,6,0,0,1024,4,
12,17,0,0,1024,4.64,
1,0,0,0,1024,3.84,
5,0,0,0,1024,3.84,
9,15,0,0,1024,5.76,
7,2,0,0,1024,4.8,
11,11,0,0,1024,3.84,
1,2,0,0,1024,4.64,
4,3,0,0,1024,4.64,
3,3,0,0,1024,3.84,
5,5,0,0,1024,5.28,
8,8,0,0,1024,4.16,
1,0,0,0,1024,3.36,
5,12,0,0,1024,3.36,
6,0,0,0,1024,5.12,
6,6,0,0,1024,4.8,
5,5,0,0,1024,4.48,
4,9,0,0,1024,4,
5,0,0,0,1024,4.48,
6,6,0,0,1024,4.8,
4,4,0,0,1024,4,
2,2,0,0,1024,3.68,
2,2,0,0,1024,4.8,
1,1,0,0,1024,5.55294,
1,2,0,0,1024,5.44,
1,1,0,0,1024,5.65333,
1,0,0,0,1024,5.70667,
1,1,0,0,1024,4.48,
1,0,0,0,1024,7.36,
1,0,0,0,1024,7.36,
1,4,0,0,1024,7.36,
1,2,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,1,0,0,1024,3.68,
1,0,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,2,0,0,1024,5.44,
1,3,0,0,1024,4.8,
1,0,0,0,1024,5.28,
1,0,0,0,1024,6.56,
1,1,0,0,1024,2.08,
1,1,0,0,1024,4,
1,0,0,0,1024,4,
1,2,0,0,1024,6.4,
1,2,0,0,1024,6.4,
1,0,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,3.2,
1,2,0,0,1024,3.2,
1,0,0,0,1024,5.44,
1,2,0,0,1024,4.53333,
1,1,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,0,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,6.08,
1,1,0,0,1024,3.2,
1,1,0,0,1024,3.2,
1,0,0,0,1024,4.32,
1,2,0,0,1024,4.32,
1,0,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,2,0,0,1024,4.96,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,5,0,0,1024,5.12,
2,0,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,6,0,0,1024,3.84,
5,0,0,0,1024,5.12,
6,6,0,0,1024,4.8,
1,1,0,0,1024,4.8,
4,5,0,0,1024,4.32,
3,2,0,0,1024,5.76,
2,2,0,0,1024,4.16,
2,3,0,0,1024,6.24,
2,1,0,0,1024,4.64,
2,2,0,0,1024,3.68,
2,2,0,0,1024,6.08,
2,2,0,0,1024,5.6,
1,1,0,0,1024,3.36,
2,2,0,0,1024,4.48,
1,1,0,0,1024,5.6,
1,0,0,0,1024,4.64,
