IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,4096,5.54688,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
2,3,0,0,4096,5.34144,
6,6,0,0,4096,5.34144,
41,41,0,0,4096,8.42304,
1,0,0,0,4096,9.2448,
5,16,0,0,4096,9.2448,
9,5,0,0,4096,6.57408,
4,0,0,0,4096,6.77952,
6,5,0,0,4096,8.01216,
11,11,0,0,4096,9.03936,
14,15,0,0,4096,9.2448,
6,4,0,0,4096,9.03936,
22,13,0,0,4096,7.80672,
1,19,0,0,4096,7.80672,
26,0,0,0,4096,10.0666,
15,34,0,0,4096,5.75232,
2,0,0,0,4096,5.75232,
7,19,0,0,4096,6.36864,
14,2,0,0,4096,10.6829,
17,17,0,0,4096,10.8883,
1,0,0,0,4096,10.8883,
6,22,0,0,4096,7.1904,
19,0,0,0,4096,10.8883,
6,25,0,0,4096,10.8883,
22,24,0,0,4096,10.6829,
1,0,0,0,4096,6.77952,
16,0,0,0,4096,6.77952,
7,9,0,0,4096,9.2448,
15,12,0,0,4096,4.31424,
20,22,0,0,4096,9.65568,
10,10,0,0,4096,8.62848,
3,1,0,0,4096,8.62848,
11,13,0,0,4096,9.03936,
6,5,0,0,4096,9.03936,
22,22,0,0,4096,11.2992,
8,2,0,0,4096,11.2992,
5,18,0,0,4096,11.5046,
14,2,0,0,4096,10.272,
11,28,0,0,4096,9.03936,
12,0,0,0,4096,9.2448,
6,6,0,0,4096,8.62848,
27,27,0,0,4096,10.4774,
1,1,0,0,4096,9.03936,
20,11,0,0,4096,10.0666,
2,16,0,0,4096,8.42304,
5,0,0,0,4096,6.77952,
19,28,0,0,4096,10.8883,
11,2,0,0,4096,12.3264,
25,26,0,0,4096,11.0938,
2,0,0,0,4096,9.86112,
23,24,0,0,4096,6.1632,
1,0,0,0,4096,10.0666,
6,8,0,0,4096,10.0666,
15,28,0,0,4096,4.31424,
12,0,0,0,4096,11.9155,
7,6,0,0,4096,7.39584,
16,7,0,0,4096,11.2992,
4,12,0,0,4096,9.86112,
12,12,0,0,4096,9.2448,
9,8,0,0,4096,7.80672,
13,11,0,0,4096,10.0666,
18,21,0,0,4096,9.45024,
11,12,0,0,4096,9.2448,
6,0,0,0,4096,9.2448,
15,27,0,0,4096,9.03936,
7,0,0,0,4096,7.1904,
23,28,0,0,4096,8.2176,
1,0,0,0,4096,11.2992,
15,11,0,0,4096,7.39584,
10,19,0,0,4096,12.121,
1,0,0,0,4096,7.80672,
11,2,0,0,4096,7.80672,
13,26,0,0,4096,7.60128,
15,0,0,0,4096,9.2448,
9,15,0,0,4096,10.0666,
16,12,0,0,4096,6.98496,
17,20,0,0,4096,6.98496,
4,2,0,0,4096,7.60128,
18,8,0,0,4096,3.69792,
4,22,0,0,4096,9.45024,
9,0,0,0,4096,9.2448,
6,12,0,0,4096,8.2176,
6,1,0,0,4096,11.5046,
6,18,0,0,4096,9.03936,
14,1,0,0,4096,8.42304,
11,30,0,0,4096,10.272,
22,1,0,0,4096,9.03936,
6,16,0,0,4096,10.0666,
15,0,0,0,4096,9.86112,
13,22,0,0,4096,8.01216,
1,8,0,0,4096,8.01216,
12,3,0,0,4096,10.6829,
26,27,0,0,4096,8.2176,
1,2,0,0,4096,9.65568,
10,11,0,0,4096,9.65568,
15,12,0,0,4096,8.42304,
7,9,0,0,4096,10.0666,
28,21,0,0,4096,10.272,
1,17,0,0,4096,10.272,
23,0,0,0,4096,8.42304,
1,21,0,0,4096,8.42304,
19,14,0,0,4096,8.62848,
1,0,0,0,4096,8.62848,
32,18,0,0,4096,3.0816,
5,26,0,0,4096,12.121,
9,0,0,0,4096,7.1904,
2,17,0,0,4096,8.83392,
14,0,0,0,4096,7.1904,
10,4,0,0,4096,7.80672,
10,31,0,0,4096,8.2176,
23,0,0,0,4096,9.03936,
14,27,0,0,4096,10.0666,
6,1,0,0,4096,7.39584,
7,9,0,0,4096,12.121,
14,11,0,0,4096,8.01216,
17,16,0,0,4096,7.60128,
10,16,0,0,4096,9.03936,
5,3,0,0,4096,9.2448,
18,11,0,0,4096,7.60128,
12,26,0,0,4096,10.272,
18,12,0,0,4096,7.80672,
10,2,0,0,4096,10.8883,
8,16,0,0,4096,10.8883,
20,3,0,0,4096,6.77952,
6,21,0,0,4096,6.77952,
14,1,0,0,4096,9.45024,
6,28,0,0,4096,9.03936,
17,0,0,0,4096,8.01216,
6,27,0,0,4096,6.36864,
14,0,0,0,4096,9.86112,
19,11,0,0,4096,4.93056,
3,18,0,0,4096,8.2176,
10,0,0,0,4096,7.80672,
9,19,0,0,4096,8.42304,
20,13,0,0,4096,9.03936,
1,0,0,0,4096,9.03936,
18,20,0,0,4096,6.36864,
20,12,0,0,4096,6.36864,
30,39,0,0,4096,5.95776,
25,6,0,0,4096,6.98496,
21,40,0,0,4096,6.77952,
11,8,0,0,4096,6.1632,
