IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,10,0,0,2048,6.24,
1,0,0,0,2048,6.4,
1,0,0,0,2048,4.64,
1,0,0,0,2048,4.64,
1,0,0,0,2048,4.64,
1,0,0,0,2048,4.64,
1,0,0,0,2048,5.76,
1,1,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,3,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,8,0,0,2048,3.84,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,3,0,0,2048,7.84,
1,0,0,0,2048,7.84,
1,0,0,0,2048,7.84,
1,0,0,0,2048,7.84,
1,0,0,0,2048,7.84,
1,5,0,0,2048,7.84,
1,0,0,0,2048,4.32,
1,5,0,0,2048,4.32,
1,0,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,1,0,0,2048,8.48,
1,0,0,0,2048,8.48,
1,3,0,0,2048,6.88,
1,1,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,2,0,0,2048,5.92,
1,0,0,0,2048,5.92,
1,1,0,0,2048,7.04,
1,1,0,0,2048,7.04,
1,2,0,0,2048,7.04,
2,3,0,0,2048,7.04,
1,0,0,0,2048,7.04,
7,4,0,0,2048,5.76,
7,8,0,0,2048,6.56,
1,2,0,0,2048,6.56,
7,11,0,0,2048,5.44,
1,3,0,0,2048,5.44,
5,0,0,0,2048,5.44,
8,7,0,0,2048,5.92,
4,4,0,0,2048,6.56,
2,2,0,0,2048,7.52,
1,1,0,0,2048,4.96,
2,2,0,0,2048,6.72,
2,2,0,0,2048,4.16,
4,4,0,0,2048,7.52,
3,4,0,0,2048,5.28,
1,0,0,0,2048,5.28,
3,2,0,0,2048,7.52,
1,4,0,0,2048,7.52,
2,0,0,0,2048,7.28,
1,7,0,0,2048,5.12,
6,0,0,0,2048,6.08,
3,3,0,0,2048,9.44,
2,2,0,0,2048,6.08,
1,0,0,0,2048,6.88,
2,6,0,0,2048,6.88,
8,5,0,0,2048,7.2,
1,0,0,0,2048,7.52,
4,6,0,0,2048,7.04,
4,3,0,0,2048,7.04,
2,2,0,0,2048,8.16,
1,1,0,0,2048,3.84,
1,4,0,0,2048,8.32,
3,0,0,0,2048,8.32,
4,9,0,0,2048,6.72,
6,1,0,0,2048,6.72,
4,4,0,0,2048,5.92,
1,1,0,0,2048,8.16,
3,4,0,0,2048,6.72,
1,0,0,0,2048,4.48,
4,6,0,0,2048,7.52,
7,5,0,0,2048,7.84,
1,1,0,0,2048,8.16,
2,2,0,0,2048,8.16,
4,2,0,0,2048,6.88,
1,6,0,0,2048,6.88,
3,0,0,0,2048,7.2,
2,2,0,0,2048,7.52,
2,2,0,0,2048,7.52,
1,1,0,0,2048,8.96,
4,4,0,0,2048,7.68,
4,4,0,0,2048,7.2,
4,4,0,0,2048,2.24,
4,3,0,0,2048,8.32,
6,5,0,0,2048,7.04,
1,3,0,0,2048,7.04,
1,1,0,0,2048,5.6,
1,1,0,0,2048,8.32,
7,7,0,0,2048,5.6,
1,0,0,0,2048,5.6,
4,6,0,0,2048,6.56,
1,0,0,0,2048,6.56,
2,7,0,0,2048,8.64,
5,0,0,0,2048,6.88,
5,5,0,0,2048,4.8,
1,1,0,0,2048,5.12,
3,3,0,0,2048,6.56,
1,1,0,0,2048,6.56,
1,1,0,0,2048,7.2,
2,3,0,0,2048,9.76,
6,5,0,0,2048,9.76,
2,3,0,0,2048,2.4,
2,2,0,0,2048,5.44,
3,6,0,0,2048,4.96,
7,3,0,0,2048,7.68,
8,8,0,0,2048,9.44,
1,1,0,0,2048,8.16,
1,0,0,0,2048,7.84,
4,8,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,0,0,0,2048,9.76,
2,0,0,0,2048,7.52,
2,6,0,0,2048,7.52,
3,3,0,0,2048,5.6,
3,0,0,0,2048,4.32,
2,2,0,0,2048,4.96,
6,12,0,0,2048,7.84,
7,1,0,0,2048,10.88,
3,3,0,0,2048,7.68,
1,1,0,0,2048,7.04,
1,1,0,0,2048,5.44,
5,12,0,0,2048,3.68,
7,0,0,0,2048,6.72,
7,7,0,0,2048,5.28,
4,4,0,0,2048,7.04,
1,1,0,0,2048,7.68,
1,1,0,0,2048,8.48,
1,4,0,0,2048,7.84,
1,1,0,0,2048,8.64,
2,0,0,0,2048,8.64,
6,4,0,0,2048,6.4,
1,8,0,0,2048,6.4,
7,1,0,0,2048,5.12,
3,7,0,0,2048,5.6,
4,0,0,0,2048,7.68,
4,3,0,0,2048,8,
5,7,0,0,2048,7.68,
1,0,0,0,2048,5.76,
3,4,0,0,2048,8.32,
1,0,0,0,2048,2.4,
2,2,0,0,2048,2.4,
3,4,0,0,2048,6.4,
2,3,0,0,2048,4.64,
6,4,0,0,2048,4.64,
5,3,0,0,2048,5.92,
2,8,0,0,2048,5.28,
4,0,0,0,2048,5.28,
4,9,0,0,2048,7.68,
5,0,0,0,2048,6.08,
5,5,0,0,2048,5.76,
1,1,0,0,2048,9.28,
1,0,0,0,2048,6.08,
1,4,0,0,2048,6.08,
2,0,0,0,2048,6.88,
1,3,0,0,2048,4,
1,0,0,0,2048,10.4,
6,5,0,0,2048,8.96,
1,0,0,0,2048,4.96,
3,4,0,0,2048,4.96,
5,5,0,0,2048,3.52,
1,0,0,0,2048,6.08,
7,8,0,0,2048,6.08,
5,11,0,0,2048,6.56,
6,0,0,0,2048,5.44,
3,4,0,0,2048,5.44,
4,4,0,0,2048,7.04,
2,2,0,0,2048,7.04,
3,3,0,0,2048,8,
3,3,0,0,2048,4.8,
2,1,0,0,2048,6.08,
1,3,0,0,2048,7.04,
2,0,0,0,2048,4.64,
1,0,0,0,2048,4.64,
5,6,0,0,2048,8,
1,9,0,0,2048,6.88,
1,0,0,0,2048,6.88,
7,3,0,0,2048,3.04,
1,0,0,0,2048,8.48,
1,0,0,0,2048,8.48,
1,0,0,0,2048,8.48,
10,8,0,0,2048,5.76,
2,11,0,0,2048,5.76,
9,0,0,0,2048,6.24,
7,9,0,0,2048,5.28,
1,1,0,0,2048,5.44,
1,1,0,0,2048,4.16,
1,2,0,0,2048,4.16,
1,0,0,0,2048,9.6,
1,1,0,0,2048,5.44,
1,1,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,2,0,0,2048,6.4,
2,2,0,0,2048,7.04,
2,2,0,0,2048,6.88,
4,4,0,0,2048,6.08,
7,7,0,0,2048,4.8,
1,0,0,0,2048,6.72,
2,4,0,0,2048,6.72,
2,1,0,0,2048,6.56,
1,1,0,0,2048,3.84,
8,9,0,0,2048,8.8,
6,0,0,0,2048,8.16,
5,10,0,0,2048,8.16,
1,1,0,0,2048,6.24,
2,2,0,0,2048,6.24,
4,5,0,0,2048,6.24,
4,5,0,0,2048,4.96,
5,7,0,0,2048,5.28,
4,2,0,0,2048,5.28,
2,0,0,0,2048,7.36,
1,1,0,0,2048,5.44,
6,6,0,0,2048,5.44,
1,1,0,0,2048,5.28,
4,4,0,0,2048,5.28,
3,2,0,0,2048,6.72,
2,5,0,0,2048,8.48,
1,0,0,0,2048,5.76,
6,5,0,0,2048,5.76,
5,10,0,0,2048,1.76,
6,1,0,0,2048,7.52,
4,4,0,0,2048,5.12,
3,3,0,0,2048,5.6,
1,1,0,0,2048,5.6,
8,11,0,0,2048,5.92,
1,0,0,0,2048,5.92,
4,2,0,0,2048,6.88,
1,1,0,0,2048,5.92,
1,2,0,0,2048,6.24,
1,1,0,0,2048,4.64,
8,8,0,0,2048,6.56,
1,0,0,0,2048,6.56,
1,1,0,0,2048,3.36,
1,1,0,0,2048,3.36,
2,2,0,0,2048,3.36,
