IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,2048,1.43808,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,0,0,0,2048,0.41088,
1,1,0,0,2048,12.3264,
1,1,0,0,2048,12.3264,
1,2,0,0,2048,12.3264,
1,1,0,0,2048,12.3264,
1,1,0,0,2048,12.3264,
1,1,0,0,2048,12.3264,
1,2,0,0,2048,12.3264,
15,13,0,0,2048,12.3264,
2,0,0,0,2048,12.3264,
33,25,0,0,2048,13.1482,
12,25,0,0,2048,13.1482,
2,11,0,0,2048,9.2448,
12,1,0,0,2048,7.1904,
9,8,0,0,2048,8.2176,
3,3,0,0,2048,5.54688,
3,4,0,0,2048,11.7101,
4,4,0,0,2048,14.3808,
3,2,0,0,2048,11.5046,
5,5,0,0,2048,15.6134,
1,1,0,0,2048,3.0816,
7,7,0,0,2048,3.0816,
10,11,0,0,2048,9.65568,
2,1,0,0,2048,13.559,
5,3,0,0,2048,13.559,
5,10,0,0,2048,15.8189,
17,1,0,0,2048,7.39584,
1,25,0,0,2048,7.80672,
13,1,0,0,2048,7.80672,
24,25,0,0,2048,10.272,
1,1,0,0,2048,11.9155,
5,5,0,0,2048,11.9155,
5,6,0,0,2048,14.1754,
5,4,0,0,2048,11.5046,
7,8,0,0,2048,14.9971,
1,1,0,0,2048,14.3808,
11,3,0,0,2048,11.5046,
6,14,0,0,2048,11.5046,
10,9,0,0,2048,14.3808,
11,11,0,0,2048,14.5862,
1,2,0,0,2048,9.45024,
15,15,0,0,2048,12.5318,
1,0,0,0,2048,12.5318,
18,20,0,0,2048,15.8189,
6,5,0,0,2048,13.7645,
1,1,0,0,2048,13.7645,
15,6,0,0,2048,6.57408,
9,20,0,0,2048,8.42304,
3,0,0,0,2048,12.5318,
6,12,0,0,2048,4.51968,
7,0,0,0,2048,10.0666,
4,13,0,0,2048,13.7645,
8,0,0,0,2048,10.0666,
3,2,0,0,2048,10.272,
2,9,0,0,2048,13.1482,
13,0,0,0,2048,13.3536,
1,16,0,0,2048,13.1482,
19,1,0,0,2048,14.1754,
1,23,0,0,2048,14.1754,
12,0,0,0,2048,14.5862,
6,6,0,0,2048,12.121,
2,4,0,0,2048,14.5862,
6,4,0,0,2048,13.559,
16,13,0,0,2048,9.03936,
11,14,0,0,2048,10.272,
9,10,0,0,2048,10.272,
2,1,0,0,2048,11.5046,
16,10,0,0,2048,11.9155,
2,14,0,0,2048,11.9155,
8,2,0,0,2048,11.2992,
9,11,0,0,2048,14.1754,
6,8,0,0,2048,4.1088,
7,3,0,0,2048,12.9427,
5,6,0,0,2048,13.1482,
1,0,0,0,2048,11.0938,
2,2,0,0,2048,11.0938,
5,8,0,0,2048,18.2842,
5,3,0,0,2048,13.559,
10,12,0,0,2048,13.559,
12,11,0,0,2048,9.65568,
10,9,0,0,2048,13.1482,
4,13,0,0,2048,13.1482,
10,0,0,0,2048,11.0938,
12,13,0,0,2048,12.7373,
14,10,0,0,2048,9.65568,
7,13,0,0,2048,8.83392,
7,4,0,0,2048,10.0666,
3,6,0,0,2048,10.0666,
2,0,0,0,2048,10.0666,
6,6,0,0,2048,11.7101,
4,5,0,0,2048,13.3536,
3,3,0,0,2048,13.3536,
14,9,0,0,2048,12.7373,
7,13,0,0,2048,12.7373,
13,9,0,0,2048,10.8883,
18,19,0,0,2048,8.83392,
17,16,0,0,2048,3.90336,
29,31,0,0,2048,5.95776,
3,1,0,0,2048,5.95776,
27,28,0,0,2048,6.57408,
2,2,0,0,2048,6.57408,
13,13,0,0,2048,6.77952,
20,21,0,0,2048,9.45024,
1,1,0,0,2048,11.0938,
9,10,0,0,2048,11.0938,
8,8,0,0,2048,8.42304,
9,9,0,0,2048,5.75232,
13,13,0,0,2048,8.83392,
1,3,0,0,2048,8.83392,
5,6,0,0,2048,9.45024,
7,5,0,0,2048,9.03936,
4,4,0,0,2048,11.2992,
1,1,0,0,2048,12.7373,
1,1,0,0,2048,13.1482,
1,1,0,0,2048,14.7917,
1,0,0,0,2048,14.7917,
1,1,0,0,2048,11.0938,
1,1,0,0,2048,11.0938,
1,0,0,0,2048,11.0938,
2,1,0,0,2048,17.8733,
4,8,0,0,2048,17.8733,
5,0,0,0,2048,4.1088,
3,6,0,0,2048,15.8189,
3,0,0,0,2048,13.7645,
7,9,0,0,2048,10.272,
3,6,0,0,2048,15.2026,
6,0,0,0,2048,14.3808,
12,15,0,0,2048,11.0938,
5,5,0,0,2048,13.9699,
7,7,0,0,2048,14.7917,
10,10,0,0,2048,13.9699,
2,2,0,0,2048,13.9699,
13,12,0,0,2048,11.7101,
8,8,0,0,2048,11.7101,
1,1,0,0,2048,11.5046,
11,10,0,0,2048,12.121,
7,13,0,0,2048,10.6829,
5,1,0,0,2048,10.6829,
11,17,0,0,2048,13.559,
1,0,0,0,2048,13.9699,
7,1,0,0,2048,13.9699,
12,12,0,0,2048,7.1904,
7,7,0,0,2048,12.7373,
6,5,0,0,2048,12.121,
4,12,0,0,2048,12.121,
8,1,0,0,2048,13.3536,
13,14,0,0,2048,11.2992,
8,7,0,0,2048,11.2992,
14,15,0,0,2048,17.8733,
1,7,0,0,2048,17.8733,
7,0,0,0,2048,13.559,
1,5,0,0,2048,13.9699,
4,0,0,0,2048,7.80672,
1,1,0,0,2048,14.5862,
4,5,0,0,2048,12.7373,
1,0,0,0,2048,12.5318,
12,12,0,0,2048,11.7101,
6,10,0,0,2048,11.7101,
17,14,0,0,2048,13.3536,
7,7,0,0,2048,7.39584,
14,19,0,0,2048,13.7645,
1,0,0,0,2048,15.2026,
12,0,0,0,2048,15.2026,
2,16,0,0,2048,14.1754,
17,2,0,0,2048,9.45024,
1,14,0,0,2048,13.3536,
5,0,0,0,2048,8.42304,
9,10,0,0,2048,13.9699,
9,9,0,0,2048,9.03936,
6,5,0,0,2048,8.62848,
5,6,0,0,2048,6.98496,
11,5,0,0,2048,13.9699,
4,14,0,0,2048,13.9699,
16,2,0,0,2048,10.4774,
3,23,0,0,2048,10.4774,
