IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,22,0,0,4096,0.61632,
1,1,0,0,4096,1.23264,
1,1,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,1,0,0,4096,6.1632,
1,0,0,0,4096,6.1632,
1,0,0,0,4096,6.1632,
1,1,0,0,4096,6.1632,
19,31,0,0,4096,6.1632,
27,4,0,0,4096,9.03936,
6,26,0,0,4096,11.9155,
1,0,0,0,4096,7.39584,
22,4,0,0,4096,9.2448,
12,29,0,0,4096,9.2448,
8,0,0,0,4096,10.272,
17,17,0,0,4096,9.45024,
5,14,0,0,4096,11.0938,
12,3,0,0,4096,6.1632,
17,14,0,0,4096,9.45024,
10,5,0,0,4096,12.121,
4,14,0,0,4096,7.80672,
9,7,0,0,4096,7.80672,
27,28,0,0,4096,11.2992,
2,6,0,0,4096,11.2992,
7,0,0,0,4096,8.42304,
11,30,0,0,4096,6.77952,
27,1,0,0,4096,9.2448,
2,25,0,0,4096,7.1904,
16,0,0,0,4096,5.95776,
17,19,0,0,4096,10.272,
1,1,0,0,4096,6.1632,
11,4,0,0,4096,6.1632,
14,21,0,0,4096,10.4774,
3,0,0,0,4096,10.4774,
22,26,0,0,4096,9.2448,
3,10,0,0,4096,9.2448,
18,11,0,0,4096,8.83392,
1,0,0,0,4096,8.83392,
17,7,0,0,4096,8.2176,
23,35,0,0,4096,9.2448,
12,13,0,0,4096,9.2448,
10,0,0,0,4096,10.272,
7,19,0,0,4096,6.1632,
6,10,0,0,4096,12.121,
9,0,0,0,4096,9.65568,
9,18,0,0,4096,10.6829,
16,0,0,0,4096,9.45024,
12,24,0,0,4096,9.86112,
6,1,0,0,4096,8.42304,
26,37,0,0,4096,8.62848,
1,0,0,0,4096,8.62848,
18,8,0,0,4096,7.80672,
12,0,0,0,4096,7.80672,
6,17,0,0,4096,6.98496,
18,30,0,0,4096,8.83392,
11,2,0,0,4096,9.2448,
9,13,0,0,4096,10.8883,
11,0,0,0,4096,5.95776,
2,14,0,0,4096,10.272,
15,1,0,0,4096,8.42304,
16,23,0,0,4096,10.6829,
2,11,0,0,4096,7.1904,
9,0,0,0,4096,8.83392,
21,13,0,0,4096,9.03936,
18,26,0,0,4096,9.03936,
1,4,0,0,4096,8.42304,
17,13,0,0,4096,10.8883,
9,14,0,0,4096,10.8883,
9,12,0,0,4096,9.86112,
15,1,0,0,4096,8.83392,
5,29,0,0,4096,8.2176,
17,0,0,0,4096,9.45024,
15,17,0,0,4096,9.65568,
11,8,0,0,4096,9.65568,
10,9,0,0,4096,8.01216,
16,13,0,0,4096,9.2448,
17,22,0,0,4096,11.2992,
8,21,0,0,4096,6.1632,
1,0,0,0,4096,9.03936,
20,0,0,0,4096,9.03936,
9,21,0,0,4096,7.1904,
7,0,0,0,4096,11.2992,
8,14,0,0,4096,8.42304,
17,0,0,0,4096,12.121,
7,22,0,0,4096,6.77952,
1,13,0,0,4096,10.6829,
23,17,0,0,4096,12.3264,
15,0,0,0,4096,12.3264,
6,25,0,0,4096,9.45024,
22,0,0,0,4096,8.2176,
10,23,0,0,4096,8.42304,
13,0,0,0,4096,8.42304,
17,33,0,0,4096,7.39584,
1,0,0,0,4096,10.4774,
13,0,0,0,4096,10.4774,
14,26,0,0,4096,8.01216,
1,1,0,0,4096,8.83392,
21,14,0,0,4096,8.83392,
13,18,0,0,4096,7.60128,
1,9,0,0,4096,7.60128,
9,0,0,0,4096,9.2448,
16,16,0,0,4096,10.6829,
21,23,0,0,4096,4.51968,
9,12,0,0,4096,4.51968,
16,12,0,0,4096,8.83392,
8,8,0,0,4096,7.60128,
8,2,0,0,4096,7.39584,
10,16,0,0,4096,7.39584,
3,9,0,0,4096,10.0666,
7,0,0,0,4096,9.65568,
14,12,0,0,4096,9.86112,
12,24,0,0,4096,7.60128,
16,3,0,0,4096,8.83392,
24,21,0,0,4096,11.0938,
6,13,0,0,4096,11.0938,
8,7,0,0,4096,8.83392,
11,14,0,0,4096,8.62848,
14,0,0,0,4096,8.42304,
11,23,0,0,4096,8.42304,
9,9,0,0,4096,8.42304,
14,13,0,0,4096,7.1904,
1,1,0,0,4096,9.65568,
17,16,0,0,4096,9.65568,
17,11,0,0,4096,7.80672,
3,23,0,0,4096,7.80672,
22,18,0,0,4096,8.83392,
1,0,0,0,4096,10.272,
8,0,0,0,4096,10.272,
20,13,0,0,4096,7.1904,
16,23,0,0,4096,10.6829,
8,9,0,0,4096,8.62848,
7,4,0,0,4096,10.272,
13,26,0,0,4096,9.45024,
1,1,0,0,4096,6.57408,
20,1,0,0,4096,6.57408,
1,23,0,0,4096,10.0666,
13,0,0,0,4096,6.98496,
18,17,0,0,4096,9.03936,
26,11,0,0,4096,7.39584,
11,28,0,0,4096,8.2176,
2,9,0,0,4096,6.77952,
26,0,0,0,4096,6.77952,
1,37,0,0,4096,6.36864,
21,1,0,0,4096,5.95776,
23,16,0,0,4096,6.1632,
32,42,0,0,4096,4.72512,
15,10,0,0,4096,4.72512,
16,20,0,0,4096,4.51968,
2,0,0,0,4096,4.51968,
11,13,0,0,4096,3.90336,
14,17,0,0,4096,4.31424,
25,0,0,0,4096,3.49248,
20,43,0,0,4096,4.51968,
3,1,0,0,4096,1.84896,
33,33,0,0,4096,3.49248,
2,2,0,0,4096,4.51968,
19,12,0,0,4096,1.64352,
16,30,0,0,4096,2.46528,
13,1,0,0,4096,3.49248,
17,40,0,0,4096,3.0816,
23,5,0,0,4096,3.69792,
17,16,0,0,4096,4.1088,
19,19,0,0,4096,3.0816,
13,17,0,0,4096,5.136,
11,8,0,0,4096,2.87616,
7,7,0,0,4096,2.87616,
29,15,0,0,4096,2.0544,
3,36,0,0,4096,4.1088,
37,0,0,0,4096,2.67072,
26,45,0,0,4096,6.77952,
1,0,0,0,4096,3.49248,
22,38,0,0,4096,1.64352,
16,0,0,0,4096,2.46528,
20,19,0,0,4096,4.1088,
14,28,0,0,4096,4.1088,
14,1,0,0,4096,3.0816,
15,14,0,0,4096,2.67072,
36,39,0,0,4096,3.90336,
14,0,0,0,4096,3.0816,
4,36,0,0,4096,2.67072,
21,1,0,0,4096,2.67072,
16,8,0,0,4096,4.93056,
4,27,0,0,4096,3.28704,
20,25,0,0,4096,1.84896,
23,2,0,0,4096,3.90336,
42,25,0,0,4096,4.1088,
2,41,0,0,4096,5.95776,
23,2,0,0,4096,2.67072,
18,30,0,0,4096,4.31424,
14,0,0,0,4096,3.49248,
28,34,0,0,4096,3.28704,
5,19,0,0,4096,5.54688,
24,6,0,0,4096,2.46528,
43,22,0,0,4096,6.1632,
23,60,0,0,4096,3.90336,
19,4,0,0,4096,5.34144,
2,0,0,0,4096,5.34144,
36,18,0,0,4096,3.28704,
3,37,0,0,4096,3.69792,
17,1,0,0,4096,3.28704,
17,32,0,0,4096,2.87616,
22,18,0,0,4096,4.1088,
14,4,0,0,4096,4.51968,
16,15,0,0,4096,2.0544,
30,31,0,0,4096,4.1088,
2,0,0,0,4096,4.1088,
19,14,0,0,4096,4.31424,
16,41,0,0,4096,2.46528,
20,3,0,0,4096,5.136,
23,23,0,0,4096,4.1088,
42,41,0,0,4096,2.46528,
1,2,0,0,4096,6.1632,
28,13,0,0,4096,6.1632,
24,40,0,0,4096,2.87616,
24,43,0,0,4096,4.51968,
21,0,0,0,4096,4.72512,
13,0,0,0,4096,4.72512,
20,35,0,0,4096,4.1088,
13,0,0,0,4096,4.1088,
26,37,0,0,4096,2.25984,
1,0,0,0,4096,3.49248,
29,18,0,0,4096,3.49248,
3,29,0,0,4096,3.0816,
17,3,0,0,4096,4.72512,
19,18,0,0,4096,4.31424,
39,22,0,0,4096,2.67072,
5,45,0,0,4096,3.49248,
22,0,0,0,4096,5.136,
36,20,0,0,4096,3.49248,
6,39,0,0,4096,4.31424,
17,0,0,0,4096,2.25984,
12,13,0,0,4096,3.28704,
24,21,0,0,4096,3.0816,
46,48,0,0,4096,3.28704,
21,0,0,0,4096,3.28704,
3,48,0,0,4096,3.90336,
46,23,0,0,4096,3.49248,
1,0,0,0,4096,3.69792,
22,29,0,0,4096,3.69792,
23,16,0,0,4096,3.69792,
24,24,0,0,4096,4.72512,
24,26,0,0,4096,3.28704,
14,5,0,0,4096,4.1088,
18,26,0,0,4096,4.51968,
17,4,0,0,4096,4.51968,
23,32,0,0,4096,4.31424,
19,20,0,0,4096,4.93056,
28,29,0,0,4096,3.28704,
3,7,0,0,4096,3.28704,
18,12,0,0,4096,2.25984,
13,19,0,0,4096,2.67072,
9,6,0,0,4096,3.49248,
13,20,0,0,4096,2.87616,
25,2,0,0,4096,3.49248,
13,33,0,0,4096,3.49248,
22,1,0,0,4096,2.0544,
1,41,0,0,4096,5.75232,
23,0,0,0,4096,3.28704,
14,9,0,0,4096,4.1088,
31,21,0,0,4096,3.49248,
23,38,0,0,4096,2.0544,
20,21,0,0,4096,4.93056,
4,3,0,0,4096,2.25984,
42,20,0,0,4096,4.1088,
2,48,0,0,4096,5.136,
45,21,0,0,4096,3.69792,
1,2,0,0,4096,2.87616,
18,17,0,0,4096,2.87616,
20,20,0,0,4096,2.46528,
39,20,0,0,4096,2.87616,
21,45,0,0,4096,6.57408,
5,0,0,0,4096,1.64352,
18,37,0,0,4096,3.28704,
22,27,0,0,4096,3.49248,
24,0,0,0,4096,4.1088,
40,22,0,0,4096,4.31424,
6,40,0,0,4096,4.1088,
36,0,0,0,4096,2.87616,
4,47,0,0,4096,4.1088,
24,1,0,0,4096,2.67072,
20,20,0,0,4096,2.46528,
21,21,0,0,4096,4.51968,
16,18,0,0,4096,2.25984,
17,14,0,0,4096,2.87616,
35,16,0,0,4096,3.28704,
18,40,0,0,4096,4.31424,
3,15,0,0,4096,2.67072,
21,5,0,0,4096,1.84896,
40,22,0,0,4096,3.49248,
25,45,0,0,4096,3.69792,
25,27,0,0,4096,3.69792,
20,22,0,0,4096,3.49248,
28,0,0,0,4096,3.28704,
23,48,0,0,4096,3.90336,
1,9,0,0,4096,1.64352,
35,28,0,0,4096,3.49248,
2,0,0,0,4096,3.49248,
24,46,0,0,4096,4.31424,
41,2,0,0,4096,3.69792,
