IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,4096,1.84896,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,1.23264,
1,0,0,0,4096,9.86112,
1,1,0,0,4096,9.86112,
1,1,0,0,4096,9.86112,
21,22,0,0,4096,9.86112,
1,0,0,0,4096,11.0938,
23,21,0,0,4096,11.0938,
18,21,0,0,4096,10.272,
13,14,0,0,4096,10.6829,
2,1,0,0,4096,10.6829,
6,11,0,0,4096,10.8883,
6,1,0,0,4096,12.3264,
1,5,0,0,4096,15.2026,
3,1,0,0,4096,16.0243,
1,0,0,0,4096,12.121,
6,6,0,0,4096,13.9699,
7,14,0,0,4096,13.9699,
9,0,0,0,4096,13.1482,
19,23,0,0,4096,13.9699,
6,2,0,0,4096,15.408,
12,12,0,0,4096,14.7917,
6,7,0,0,4096,15.2026,
7,8,0,0,4096,14.7917,
3,2,0,0,4096,17.0515,
8,7,0,0,4096,14.3808,
17,19,0,0,4096,12.5318,
3,10,0,0,4096,13.7645,
8,1,0,0,4096,12.5318,
19,6,0,0,4096,9.65568,
1,20,0,0,4096,15.2026,
8,0,0,0,4096,12.3264,
10,19,0,0,4096,13.1482,
11,0,0,0,4096,14.1754,
3,17,0,0,4096,9.2448,
13,1,0,0,4096,9.2448,
7,9,0,0,4096,11.7101,
6,4,0,0,4096,12.121,
6,8,0,0,4096,16.4352,
1,1,0,0,4096,12.9427,
11,6,0,0,4096,14.3808,
11,27,0,0,4096,14.3808,
24,1,0,0,4096,13.559,
1,18,0,0,4096,14.5862,
7,0,0,0,4096,16.6406,
7,13,0,0,4096,14.1754,
15,18,0,0,4096,17.0515,
1,0,0,0,4096,17.0515,
8,1,0,0,4096,14.3808,
10,10,0,0,4096,14.3808,
15,14,0,0,4096,17.4624,
11,12,0,0,4096,14.7917,
11,11,0,0,4096,11.0938,
9,9,0,0,4096,13.559,
10,9,0,0,4096,13.559,
10,8,0,0,4096,15.6134,
3,7,0,0,4096,14.3808,
11,10,0,0,4096,11.9155,
10,12,0,0,4096,10.6829,
13,4,0,0,4096,8.2176,
12,21,0,0,4096,8.2176,
6,2,0,0,4096,12.9427,
3,12,0,0,4096,11.0938,
12,5,0,0,4096,11.9155,
3,1,0,0,4096,11.9155,
6,16,0,0,4096,16.4352,
13,0,0,0,4096,11.5046,
4,13,0,0,4096,13.9699,
7,1,0,0,4096,12.121,
4,12,0,0,4096,13.7645,
7,1,0,0,4096,14.7917,
10,10,0,0,4096,13.7645,
9,10,0,0,4096,13.3536,
9,9,0,0,4096,13.9699,
3,3,0,0,4096,13.9699,
12,12,0,0,4096,14.7917,
19,8,0,0,4096,12.7373,
4,22,0,0,4096,12.7373,
17,1,0,0,4096,12.9427,
8,20,0,0,4096,11.9155,
9,0,0,0,4096,12.7373,
3,14,0,0,4096,12.7373,
6,0,0,0,4096,14.3808,
5,3,0,0,4096,14.3808,
3,9,0,0,4096,11.2992,
17,0,0,0,4096,11.2992,
3,22,0,0,4096,11.2992,
6,0,0,0,4096,18.4896,
10,11,0,0,4096,15.8189,
12,7,0,0,4096,14.9971,
5,10,0,0,4096,14.9971,
4,7,0,0,4096,14.5862,
11,1,0,0,4096,14.1754,
10,19,0,0,4096,13.7645,
3,1,0,0,4096,15.2026,
14,11,0,0,4096,13.3536,
7,14,0,0,4096,15.8189,
17,4,0,0,4096,12.9427,
2,16,0,0,4096,12.9427,
7,0,0,0,4096,9.2448,
