IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,2048,0.41088,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,1,0,0,2048,7.1904,
1,2,0,0,2048,7.1904,
1,2,0,0,2048,7.1904,
1,1,0,0,2048,7.1904,
1,0,0,0,2048,7.1904,
1,2,0,0,2048,7.1904,
5,3,0,0,2048,7.1904,
19,19,0,0,2048,10.272,
18,19,0,0,2048,8.42304,
11,13,0,0,2048,14.7917,
7,7,0,0,2048,9.86112,
6,4,0,0,2048,7.1904,
9,13,0,0,2048,10.6829,
7,8,0,0,2048,14.1754,
1,0,0,0,2048,10.272,
17,14,0,0,2048,14.7917,
1,0,0,0,2048,11.5046,
10,9,0,0,2048,13.7645,
1,0,0,0,2048,13.7645,
5,11,0,0,2048,10.8883,
7,2,0,0,2048,12.7373,
28,31,0,0,2048,9.03936,
8,12,0,0,2048,14.7917,
6,0,0,0,2048,10.6829,
11,13,0,0,2048,11.0938,
1,2,0,0,2048,12.9427,
5,5,0,0,2048,12.9427,
1,3,0,0,2048,12.3264,
4,1,0,0,2048,16.2298,
1,1,0,0,2048,16.2298,
8,3,0,0,2048,16.8461,
8,13,0,0,2048,15.8189,
13,12,0,0,2048,15.8189,
10,9,0,0,2048,13.3536,
1,10,0,0,2048,13.3536,
18,9,0,0,2048,13.1482,
8,15,0,0,2048,13.1482,
11,0,0,0,2048,10.6829,
9,16,0,0,2048,11.0938,
5,0,0,0,2048,10.6829,
11,14,0,0,2048,12.121,
1,1,0,0,2048,11.0938,
4,12,0,0,2048,11.0938,
13,0,0,0,2048,11.0938,
12,22,0,0,2048,13.559,
11,1,0,0,2048,12.9427,
5,13,0,0,2048,5.34144,
5,0,0,0,2048,12.121,
6,6,0,0,2048,13.3536,
5,5,0,0,2048,7.1904,
8,9,0,0,2048,13.7645,
3,6,0,0,2048,11.9155,
5,4,0,0,2048,14.5862,
3,0,0,0,2048,12.9427,
10,15,0,0,2048,17.0515,
6,0,0,0,2048,14.9971,
18,16,0,0,2048,16.6406,
9,14,0,0,2048,16.6406,
16,10,0,0,2048,11.2992,
21,28,0,0,2048,13.3536,
5,12,0,0,2048,10.0666,
11,1,0,0,2048,10.0666,
