IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,10,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,0,0,0,1024,8,
1,2,0,0,1024,8,
1,0,0,0,1024,8,
1,1,0,0,1024,8,
1,1,0,0,1024,6.56,
1,2,0,0,1024,6.56,
1,0,0,0,1024,6.56,
1,0,0,0,1024,8,
1,0,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,2,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,0,0,0,1024,6.56,
1,0,0,0,1024,6.56,
1,1,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,2,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,6,0,0,1024,5.92,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,1,0,0,1024,5.28,
1,2,0,0,1024,5.28,
1,2,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,1,0,0,1024,5.12,
1,2,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,2,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,2,0,0,1024,7.2,
1,1,0,0,1024,7.2,
1,0,0,0,1024,7.2,
1,1,0,0,1024,7.2,
2,2,0,0,1024,5.6,
3,4,0,0,1024,3.84,
1,1,0,0,1024,8,
3,3,0,0,1024,8,
8,6,0,0,1024,7.2,
7,8,0,0,1024,6.08,
2,2,0,0,1024,6.72,
2,3,0,0,1024,7.52,
1,1,0,0,1024,5.76,
6,4,0,0,1024,7.04,
4,5,0,0,1024,8.16,
2,2,0,0,1024,7.68,
1,2,0,0,1024,9.12,
1,1,0,0,1024,7.52,
2,2,0,0,1024,9.6,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
4,2,0,0,1024,6.08,
1,7,0,0,1024,4,
11,6,0,0,1024,9.44,
1,1,0,0,1024,3.04,
2,2,0,0,1024,3.04,
2,2,0,0,1024,7.04,
4,5,0,0,1024,8.32,
4,4,0,0,1024,6.56,
