IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,4,0,0,1024,5.6,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,1,0,0,1024,6.08,
1,1,0,0,1024,6.08,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.52,
1,7,0,0,1024,3.52,
1,0,0,0,1024,2.24,
1,1,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,2.24,
1,0,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,10,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.04,
1,0,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.52,
1,2,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
4,7,0,0,1024,2.4,
1,0,0,0,1024,4.32,
23,24,0,0,1024,4.48,
1,0,0,0,1024,4.16,
11,12,0,0,1024,4.16,
12,12,0,0,1024,4.48,
12,12,0,0,1024,3.52,
12,12,0,0,1024,4,
12,12,0,0,1024,3.68,
12,12,0,0,1024,3.84,
12,12,0,0,1024,3.68,
12,24,0,0,1024,3.04,
12,0,0,0,1024,3.52,
12,24,0,0,1024,3.52,
12,12,0,0,1024,3.2,
1,0,0,0,1024,3.2,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
9,0,0,0,1024,3.2,
1,0,0,0,1024,3.2,
23,24,0,0,1024,3.2,
1,0,0,0,1024,4.48,
23,24,0,0,1024,4,
1,1,0,0,1024,3.68,
1,1,0,0,1024,3.68,
10,10,0,0,1024,3.84,
1,0,0,0,1024,3.84,
11,0,0,0,1024,4,
12,36,0,0,1024,3.68,
1,0,0,0,1024,4,
1,0,0,0,1024,4,
10,0,0,0,1024,4,
1,0,0,0,1024,3.84,
11,24,0,0,1024,1.76,
1,0,0,0,1024,1.76,
11,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
23,36,0,0,1024,3.68,
1,0,0,0,1024,3.68,
23,24,0,0,1024,3.2,
1,0,0,0,1024,4.16,
1,0,0,0,1024,4.16,
10,0,0,0,1024,4,
1,0,0,0,1024,3.68,
11,12,0,0,1024,3.68,
12,12,0,0,1024,4,
12,12,0,0,1024,4.32,
1,0,0,0,1024,4,
1,1,0,0,1024,4,
10,11,0,0,1024,5.44,
12,12,0,0,1024,4,
1,0,0,0,1024,4,
11,24,0,0,1024,4.16,
1,0,0,0,1024,3.04,
11,0,0,0,1024,4,
12,12,0,0,1024,3.84,
1,0,0,0,1024,3.84,
11,24,0,0,1024,4.32,
12,12,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,4.48,
10,0,0,0,1024,4.48,
12,12,0,0,1024,4.48,
1,1,0,0,1024,4,
23,11,0,0,1024,4,
12,36,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,4.96,
10,0,0,0,1024,4,
12,24,0,0,1024,5.12,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
10,0,0,0,1024,2.24,
1,0,0,0,1024,4.16,
11,12,0,0,1024,3.84,
1,0,0,0,1024,4.32,
23,24,0,0,1024,3.84,
1,0,0,0,1024,3.68,
11,12,0,0,1024,3.68,
12,13,0,0,1024,4.32,
12,23,0,0,1024,4,
1,0,0,0,1024,4,
1,0,0,0,1024,4.32,
10,0,0,0,1024,4.32,
12,12,0,0,1024,4.48,
12,12,0,0,1024,4.96,
1,1,0,0,1024,4.96,
11,11,0,0,1024,4.32,
1,0,0,0,1024,6.4,
23,24,0,0,1024,3.84,
1,0,0,0,1024,3.84,
23,36,0,0,1024,2.72,
1,0,0,0,1024,2.72,
1,0,0,0,1024,2.72,
10,12,0,0,1024,2.88,
1,0,0,0,1024,2.88,
23,16,0,0,1024,5.92,
1,2,0,0,1024,5.92,
11,6,0,0,1024,5.92,
12,12,0,0,1024,5.12,
12,12,0,0,1024,4.16,
12,12,0,0,1024,4.16,
12,12,0,0,1024,4.48,
12,12,0,0,1024,3.68,
12,12,0,0,1024,4.16,
12,12,0,0,1024,4.16,
9,9,0,0,1024,5.28,
9,9,0,0,1024,5.28,
3,3,0,0,1024,2.88,
6,6,0,0,1024,4.8,
2,2,0,0,1024,5.12,
1,1,0,0,1024,1.44,
1,1,0,0,1024,5.12,
1,1,0,0,1024,4.64,
1,2,0,0,1024,5.28,
1,0,0,0,1024,4.16,
1,1,0,0,1024,3.84,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.36,
1,1,0,0,1024,3.52,
1,1,0,0,1024,4.16,
1,1,0,0,1024,3.2,
1,1,0,0,1024,4.96,
1,1,0,0,1024,3.84,
1,1,0,0,1024,5.92,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,2,0,0,1024,5.92,
1,1,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,2,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,2,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,5.12,
1,2,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,1,0,0,1024,3.52,
1,2,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,1,0,0,1024,3.68,
1,2,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,3,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,6,0,0,1024,5.44,
1,0,0,0,1024,1.6,
1,0,0,0,1024,1.6,
1,0,0,0,1024,1.6,
1,0,0,0,1024,4,
1,2,0,0,1024,4,
1,1,0,0,1024,4,
1,2,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,2,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,2,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,0,0,0,1024,5.6,
1,1,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,3,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,1,0,0,1024,4.16,
1,1,0,0,1024,4.16,
1,1,0,0,1024,4.16,
1,1,0,0,1024,4.32,
1,1,0,0,1024,4.32,
1,1,0,0,1024,4.32,
1,1,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,1,0,0,1024,4.32,
1,2,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,1,0,0,1024,7.2,
1,1,0,0,1024,7.2,
1,1,0,0,1024,7.2,
1,1,0,0,1024,4,
1,2,0,0,1024,4,
1,1,0,0,1024,4,
1,0,0,0,1024,4,
1,1,0,0,1024,4,
1,2,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,2,0,0,1024,4,
1,0,0,0,1024,4,
1,0,0,0,1024,3.36,
1,2,0,0,1024,3.36,
1,2,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,1,0,0,1024,3.36,
1,1,0,0,1024,3.36,
1,1,0,0,1024,3.36,
1,1,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,0,0,0,1024,5.6,
1,2,0,0,1024,4.32,
1,1,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,2,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,1,0,0,1024,5.12,
1,2,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,2,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,2,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,2,0,0,1024,4.8,
1,2,0,0,1024,4.8,
1,1,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,1,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,1,0,0,1024,2.88,
1,2,0,0,1024,2.88,
1,1,0,0,1024,2.88,
1,0,0,0,1024,2.88,
1,3,0,0,1024,4,
1,1,0,0,1024,4,
1,0,0,0,1024,4,
1,0,0,0,1024,4,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,1,0,0,1024,4.48,
1,3,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,6.08,
1,2,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,1,0,0,1024,4.32,
1,2,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,1,0,0,1024,4.16,
1,2,0,0,1024,4.16,
1,0,0,0,1024,4.16,
1,2,0,0,1024,4,
1,1,0,0,1024,4,
1,0,0,0,1024,4,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,2,0,0,1024,1.28,
1,0,0,0,1024,1.28,
1,2,0,0,1024,5.28,
1,0,0,0,1024,5.28,
