IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,9,0,0,512,3.2,
1,0,0,0,512,3.68,
1,0,0,0,512,3.68,
1,0,0,0,512,3.68,
1,0,0,0,512,3.68,
1,0,0,0,512,3.68,
1,0,0,0,512,4.32,
1,1,0,0,512,4.32,
1,0,0,0,512,4.32,
1,1,0,0,512,4.32,
1,1,0,0,512,4.32,
1,0,0,0,512,4.32,
1,1,0,0,512,4.32,
1,1,0,0,512,4.32,
1,1,0,0,512,4.32,
1,1,0,0,512,4.32,
1,0,0,0,512,4,
1,1,0,0,512,4,
1,6,0,0,512,4,
1,0,0,0,512,5.12,
1,0,0,0,512,5.12,
1,0,0,0,512,5.12,
1,0,0,0,512,5.12,
1,0,0,0,512,5.12,
1,0,0,0,512,3.2,
1,1,0,0,512,3.2,
1,1,0,0,512,3.2,
1,1,0,0,512,3.2,
1,3,0,0,512,3.2,
1,1,0,0,512,3.2,
1,1,0,0,512,3.2,
1,0,0,0,512,3.84,
1,0,0,0,512,2.88,
1,1,0,0,512,2.88,
1,2,0,0,512,2.88,
1,0,0,0,512,4.32,
1,2,0,0,512,4.32,
1,1,0,0,512,4.96,
1,1,0,0,512,5.12,
1,1,0,0,512,3.84,
1,0,0,0,512,4.8,
1,2,0,0,512,4.8,
1,0,0,0,512,3.68,
1,1,0,0,512,3.68,
1,8,0,0,512,3.68,
1,0,0,0,512,3.84,
1,0,0,0,512,3.84,
1,0,0,0,512,3.84,
1,0,0,0,512,3.84,
1,0,0,0,512,3.84,
1,0,0,0,512,3.84,
1,1,0,0,512,4,
1,1,0,0,512,4,
1,0,0,0,512,4,
1,1,0,0,512,4,
1,1,0,0,512,4,
1,7,0,0,512,4,
1,0,0,0,512,4,
1,0,0,0,512,3.2,
1,0,0,0,512,3.2,
1,0,0,0,512,3.2,
1,0,0,0,512,3.2,
1,0,0,0,512,3.2,
1,2,0,0,512,4.64,
1,0,0,0,512,4.64,
1,2,0,0,512,4.64,
1,0,0,0,512,2.72,
1,2,0,0,512,2.72,
1,1,0,0,512,4.48,
3,4,0,0,512,4.48,
2,0,0,0,512,5.12,
4,5,0,0,512,4.96,
1,4,0,0,512,4,
1,0,0,0,512,4,
2,0,0,0,512,4,
1,0,0,0,512,4,
2,3,0,0,512,5.12,
1,1,0,0,512,4.16,
3,3,0,0,512,5.6,
1,1,0,0,512,5.12,
3,2,0,0,512,5.12,
6,7,0,0,512,5.12,
1,1,0,0,512,3.04,
1,1,0,0,512,5.28,
1,0,0,0,512,5.28,
1,2,0,0,512,5.28,
2,4,0,0,512,4.8,
1,1,0,0,512,4.8,
3,1,0,0,512,4.64,
1,0,0,0,512,4.96,
3,4,0,0,512,4.96,
2,2,0,0,512,5.6,
1,1,0,0,512,5.6,
7,7,0,0,512,4.48,
1,1,0,0,512,4.48,
1,1,0,0,512,4.48,
2,2,0,0,512,4.48,
5,6,0,0,512,3.2,
8,8,0,0,512,4.96,
1,0,0,0,512,4.96,
5,5,0,0,512,4,
6,12,0,0,512,4.8,
6,0,0,0,512,4,
5,9,0,0,512,3.68,
4,0,0,0,512,4,
2,2,0,0,512,3.04,
4,4,0,0,512,4.8,
5,5,0,0,512,4.96,
4,4,0,0,512,2.88,
