IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,0,0,0,2048,0.82176,
1,1,0,0,2048,1.0272,
1,1,0,0,2048,1.0272,
1,1,0,0,2048,1.0272,
1,1,0,0,2048,1.0272,
1,20,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
1,0,0,0,2048,1.0272,
16,0,0,0,2048,1.0272,
2,0,0,0,2048,5.136,
22,23,0,0,2048,11.9155,
11,11,0,0,2048,13.559,
11,15,0,0,2048,18.2842,
17,23,0,0,2048,12.5318,
1,0,0,0,2048,12.5318,
20,1,0,0,2048,12.7373,
2,19,0,0,2048,16.2298,
16,9,0,0,2048,12.121,
6,4,0,0,2048,12.121,
14,13,0,0,2048,11.2992,
10,13,0,0,2048,6.77952,
1,11,0,0,2048,6.77952,
12,0,0,0,2048,11.9155,
13,14,0,0,2048,11.2992,
4,5,0,0,2048,11.2992,
5,5,0,0,2048,13.559,
12,6,0,0,2048,12.9427,
8,22,0,0,2048,12.5318,
13,8,0,0,2048,14.5862,
13,0,0,0,2048,12.5318,
3,17,0,0,2048,12.5318,
15,0,0,0,2048,16.2298,
2,22,0,0,2048,10.0666,
9,9,0,0,2048,14.9971,
