IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,5,0,0,2048,4.64,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,0,0,0,2048,3.84,
1,0,0,0,2048,4,
1,0,0,0,2048,4,
1,5,0,0,2048,5.28,
1,0,0,0,2048,5.44,
1,0,0,0,2048,5.44,
1,0,0,0,2048,5.44,
1,0,0,0,2048,5.44,
1,1,0,0,2048,3.2,
1,1,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,0,0,0,2048,5.44,
1,1,0,0,2048,5.44,
1,3,0,0,2048,5.44,
1,0,0,0,2048,3.68,
1,1,0,0,2048,3.2,
1,1,0,0,2048,3.2,
1,0,0,0,2048,3.2,
1,1,0,0,2048,2.88,
1,1,0,0,2048,2.88,
1,1,0,0,2048,2.88,
1,1,0,0,2048,2.88,
1,1,0,0,2048,2.88,
1,1,0,0,2048,4.96,
1,1,0,0,2048,4.96,
1,1,0,0,2048,4.96,
1,1,0,0,2048,4.96,
1,1,0,0,2048,4.96,
1,2,0,0,2048,4.96,
1,1,0,0,2048,4.16,
1,1,0,0,2048,4.16,
1,1,0,0,2048,4.16,
1,1,0,0,2048,4.16,
1,0,0,0,2048,4.16,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,2,0,0,2048,4.16,
1,4,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,2.24,
1,1,0,0,2048,6.56,
1,1,0,0,2048,6.56,
1,1,0,0,2048,6.56,
1,0,0,0,2048,6.56,
1,1,0,0,2048,3.52,
1,0,0,0,2048,3.52,
1,0,0,0,2048,3.52,
1,0,0,0,2048,5.28,
1,6,0,0,2048,5.28,
1,0,0,0,2048,5.28,
1,0,0,0,2048,6.4,
1,0,0,0,2048,6.4,
1,1,0,0,2048,6.4,
1,2,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,4.16,
1,4,0,0,2048,5.44,
1,0,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4.64,
1,2,0,0,2048,4.64,
1,2,0,0,2048,4.64,
3,3,0,0,2048,4.48,
3,3,0,0,2048,3.04,
1,1,0,0,2048,3.2,
2,2,0,0,2048,3.2,
5,10,0,0,2048,4.64,
5,0,0,0,2048,4.96,
7,7,0,0,2048,5.12,
5,5,0,0,2048,4.32,
4,4,0,0,2048,3.68,
3,3,0,0,2048,3.92,
1,0,0,0,2048,3.92,
1,2,0,0,2048,5.12,
3,4,0,0,2048,4.8,
1,1,0,0,2048,4.32,
5,2,0,0,2048,4.32,
1,5,0,0,2048,6.4,
2,1,0,0,2048,4.64,
1,0,0,0,2048,6.24,
1,1,0,0,2048,6.24,
1,2,0,0,2048,3.68,
1,0,0,0,2048,3.68,
1,1,0,0,2048,2.88,
4,4,0,0,2048,5.28,
1,2,0,0,2048,3.52,
2,1,0,0,2048,3.52,
1,1,0,0,2048,5.44,
4,8,0,0,2048,3.84,
1,0,0,0,2048,3.84,
3,0,0,0,2048,4.16,
4,4,0,0,2048,5.44,
3,3,0,0,2048,6.88,
1,2,0,0,2048,3.04,
1,1,0,0,2048,6.72,
2,1,0,0,2048,6.72,
2,2,0,0,2048,5.92,
1,1,0,0,2048,5.92,
1,3,0,0,2048,5.44,
1,1,0,0,2048,4.48,
1,0,0,0,2048,4.48,
5,5,0,0,2048,5.6,
1,1,0,0,2048,1.6,
1,0,0,0,2048,1.6,
5,5,0,0,2048,5.6,
1,2,0,0,2048,5.12,
3,2,0,0,2048,4.64,
4,4,0,0,2048,4.48,
3,3,0,0,2048,5.12,
4,4,0,0,2048,4.8,
4,5,0,0,2048,4.8,
2,1,0,0,2048,5.6,
2,3,0,0,2048,4.8,
1,0,0,0,2048,4.8,
3,3,0,0,2048,4,
1,1,0,0,2048,5.12,
8,8,0,0,2048,4.32,
1,0,0,0,2048,5.12,
2,3,0,0,2048,4.64,
1,0,0,0,2048,4.64,
5,6,0,0,2048,5.28,
1,1,0,0,2048,6.72,
2,2,0,0,2048,6.72,
1,1,0,0,2048,3.04,
3,3,0,0,2048,3.52,
3,3,0,0,2048,3.84,
4,4,0,0,2048,7.52,
2,3,0,0,2048,3.52,
2,1,0,0,2048,4.32,
2,2,0,0,2048,5.28,
1,1,0,0,2048,7.2,
3,3,0,0,2048,4.96,
1,2,0,0,2048,7.04,
1,2,0,0,2048,4.8,
1,1,0,0,2048,2.72,
1,2,0,0,2048,2.72,
1,0,0,0,2048,6.72,
1,0,0,0,2048,6.72,
1,1,0,0,2048,4.8,
1,0,0,0,2048,2.08,
1,2,0,0,2048,2.08,
1,1,0,0,2048,2.08,
1,0,0,0,2048,2.08,
6,7,0,0,2048,8.16,
