IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,4096,2.0544,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,0.61632,
1,0,0,0,4096,11.0938,
1,1,0,0,4096,11.0938,
1,2,0,0,4096,11.0938,
1,0,0,0,4096,11.0938,
1,1,0,0,4096,11.0938,
1,1,0,0,4096,11.0938,
15,16,0,0,4096,11.0938,
3,0,0,0,4096,11.0938,
23,22,0,0,4096,12.3264,
14,17,0,0,4096,6.1632,
14,15,0,0,4096,10.272,
4,3,0,0,4096,10.272,
6,10,0,0,4096,14.5862,
3,0,0,0,4096,14.5862,
2,4,0,0,4096,13.559,
2,5,0,0,4096,15.6134,
7,0,0,0,4096,13.1482,
21,31,0,0,4096,13.559,
1,0,0,0,4096,16.4352,
19,21,0,0,4096,13.7645,
1,0,0,0,4096,12.9427,
18,12,0,0,4096,14.3808,
2,8,0,0,4096,14.3808,
9,0,0,0,4096,14.9971,
18,9,0,0,4096,11.5046,
22,34,0,0,4096,13.3536,
10,8,0,0,4096,16.6406,
3,3,0,0,4096,13.9699,
1,0,0,0,4096,13.9699,
10,13,0,0,4096,16.0243,
2,6,0,0,4096,13.559,
8,2,0,0,4096,10.0666,
9,7,0,0,4096,11.5046,
4,11,0,0,4096,13.3536,
10,6,0,0,4096,10.272,
11,10,0,0,4096,11.2992,
14,14,0,0,4096,8.2176,
3,2,0,0,4096,10.4774,
10,12,0,0,4096,11.0938,
1,2,0,0,4096,11.0938,
7,2,0,0,4096,11.0938,
1,10,0,0,4096,14.5862,
6,0,0,0,4096,12.5318,
12,12,0,0,4096,11.2992,
13,5,0,0,4096,14.7917,
9,22,0,0,4096,14.7917,
15,13,0,0,4096,10.4774,
7,14,0,0,4096,16.6406,
1,0,0,0,4096,12.9427,
16,2,0,0,4096,13.9699,
10,15,0,0,4096,16.0243,
1,1,0,0,4096,11.2992,
11,8,0,0,4096,11.2992,
8,10,0,0,4096,16.0243,
11,10,0,0,4096,13.3536,
9,13,0,0,4096,14.5862,
8,17,0,0,4096,13.7645,
13,0,0,0,4096,13.7645,
12,14,0,0,4096,14.3808,
12,0,0,0,4096,14.3808,
3,14,0,0,4096,10.0666,
18,5,0,0,4096,7.80672,
3,20,0,0,4096,14.1754,
5,0,0,0,4096,13.559,
5,9,0,0,4096,14.9971,
5,0,0,0,4096,12.3264,
14,10,0,0,4096,15.6134,
10,18,0,0,4096,15.6134,
10,4,0,0,4096,15.408,
7,17,0,0,4096,13.3536,
13,4,0,0,4096,5.54688,
