IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,3,0,0,1024,3.36,
1,0,0,0,1024,3.04,
1,1,0,0,1024,3.04,
1,2,0,0,1024,3.68,
1,4,0,0,1024,1.76,
1,0,0,0,1024,1.76,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,3.2,
1,1,0,0,1024,3.2,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,3,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,7,0,0,1024,4.48,
1,0,0,0,1024,4,
1,0,0,0,1024,4,
1,0,0,0,1024,4,
1,0,0,0,1024,4,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,7,0,0,1024,5.44,
1,0,0,0,1024,3.36,
1,0,0,0,1024,3.36,
1,0,0,0,1024,3.36,
1,0,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,3.52,
1,1,0,0,1024,4.32,
1,1,0,0,1024,4.32,
1,2,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,1,0,0,1024,4.96,
1,0,0,0,1024,4.96,
1,0,0,0,1024,2.56,
1,2,0,0,1024,2.56,
1,2,0,0,1024,2.56,
1,0,0,0,1024,2.56,
1,1,0,0,1024,4.32,
1,1,0,0,1024,3.84,
1,1,0,0,1024,5.6,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,0,0,0,1024,1.6,
1,2,0,0,1024,1.6,
1,0,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,1,0,0,1024,6.4,
1,1,0,0,1024,6.4,
1,4,0,0,1024,4.64,
1,0,0,0,1024,4.64,
7,5,0,0,1024,4.96,
1,1,0,0,1024,4.96,
6,6,0,0,1024,5.28,
1,2,0,0,1024,4.64,
1,0,0,0,1024,4.64,
2,2,0,0,1024,4.96,
2,8,0,0,1024,4.48,
1,0,0,0,1024,5.76,
7,2,0,0,1024,3.84,
1,1,0,0,1024,4.48,
2,2,0,0,1024,4.48,
1,3,0,0,1024,5.28,
2,1,0,0,1024,2.56,
1,0,0,0,1024,6.08,
1,6,0,0,1024,6.08,
5,0,0,0,1024,6.08,
4,4,0,0,1024,3.68,
1,0,0,0,1024,3.68,
2,5,0,0,1024,5.92,
3,2,0,0,1024,4.8,
1,1,0,0,1024,4.64,
7,7,0,0,1024,4.8,
7,8,0,0,1024,4.96,
1,0,0,0,1024,3.36,
2,1,0,0,1024,5.12,
1,1,0,0,1024,4.32,
1,0,0,0,1024,4.96,
1,3,0,0,1024,4.96,
1,3,0,0,1024,5.44,
1,0,0,0,1024,6.24,
3,2,0,0,1024,4.64,
1,3,0,0,1024,3.68,
1,0,0,0,1024,3.68,
3,0,0,0,1024,3.68,
4,5,0,0,1024,3.52,
7,8,0,0,1024,6.08,
1,0,0,0,1024,4.64,
2,2,0,0,1024,4.64,
4,4,0,0,1024,2.88,
1,1,0,0,1024,4.48,
3,3,0,0,1024,4.48,
6,6,0,0,1024,4.32,
1,1,0,0,1024,3.84,
1,0,0,0,1024,3.84,
3,5,0,0,1024,5.44,
1,4,0,0,1024,5.44,
8,4,0,0,1024,4.32,
5,2,0,0,1024,3.52,
1,7,0,0,1024,3.52,
3,0,0,0,1024,4.8,
4,4,0,0,1024,4.8,
3,3,0,0,1024,4.32,
2,2,0,0,1024,4.16,
