IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,4096,1.0272,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,0,0,0,4096,2.46528,
1,1,0,0,4096,4.93056,
1,1,0,0,4096,4.93056,
1,1,0,0,4096,4.93056,
9,7,0,0,4096,4.93056,
23,18,0,0,4096,11.7101,
23,38,0,0,4096,8.62848,
1,0,0,0,4096,9.45024,
16,0,0,0,4096,9.45024,
16,24,0,0,4096,11.2992,
3,9,0,0,4096,8.01216,
21,1,0,0,4096,9.45024,
15,27,0,0,4096,8.42304,
1,1,0,0,4096,9.03936,
17,17,0,0,4096,8.83392,
1,1,0,0,4096,8.62848,
9,9,0,0,4096,8.62848,
17,22,0,0,4096,7.60128,
12,0,0,0,4096,7.60128,
4,20,0,0,4096,10.272,
21,15,0,0,4096,8.2176,
6,0,0,0,4096,8.2176,
16,20,0,0,4096,10.272,
21,13,0,0,4096,9.86112,
7,15,0,0,4096,8.01216,
7,10,0,0,4096,8.01216,
9,3,0,0,4096,9.65568,
15,17,0,0,4096,9.2448,
11,10,0,0,4096,9.2448,
14,15,0,0,4096,9.03936,
14,14,0,0,4096,9.03936,
2,15,0,0,4096,6.1632,
13,0,0,0,4096,9.86112,
14,15,0,0,4096,7.60128,
4,7,0,0,4096,8.62848,
13,10,0,0,4096,9.2448,
17,23,0,0,4096,7.39584,
1,0,0,0,4096,8.2176,
17,1,0,0,4096,8.2176,
17,34,0,0,4096,8.62848,
11,2,0,0,4096,9.65568,
6,18,0,0,4096,4.93056,
7,0,0,0,4096,11.5046,
3,2,0,0,4096,8.62848,
13,8,0,0,4096,8.2176,
21,25,0,0,4096,9.45024,
1,0,0,0,4096,10.0666,
15,12,0,0,4096,8.42304,
4,19,0,0,4096,10.272,
