IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,7,0,0,1024,5.44,
1,1,0,0,1024,4.48,
1,0,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,0,0,0,1024,6.24,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,5,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,7,0,0,1024,3.68,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,1.44,
1,1,0,0,1024,1.44,
1,1,0,0,1024,1.44,
1,1,0,0,1024,1.44,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,1,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,1,0,0,1024,3.04,
1,1,0,0,1024,3.04,
1,1,0,0,1024,2.72,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,0,0,0,1024,4.64,
1,0,0,0,1024,4.64,
1,2,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,3.36,
1,1,0,0,1024,5.12,
1,1,0,0,1024,1.92,
1,0,0,0,1024,7.36,
1,2,0,0,1024,7.36,
1,0,0,0,1024,5.44,
1,3,0,0,1024,5.44,
1,0,0,0,1024,5.92,
1,2,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,0,0,0,1024,5.76,
1,2,0,0,1024,5.76,
1,1,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,6,0,0,1024,2.88,
1,0,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,0,0,0,1024,3.52,
1,7,0,0,1024,3.52,
1,0,0,0,1024,6.4,
1,1,0,0,1024,6.4,
1,0,0,0,1024,6.4,
1,0,0,0,1024,6.4,
1,0,0,0,1024,6.4,
1,0,0,0,1024,6.4,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
1,1,0,0,1024,4.48,
6,8,0,0,1024,5.76,
1,0,0,0,1024,1.28,
1,0,0,0,1024,1.28,
3,3,0,0,1024,5.12,
5,6,0,0,1024,3.52,
8,14,0,0,1024,3.68,
1,0,0,0,1024,6.56,
6,0,0,0,1024,6.56,
3,3,0,0,1024,4.32,
3,3,0,0,1024,5.12,
2,2,0,0,1024,5.76,
4,4,0,0,1024,4.64,
4,4,0,0,1024,3.84,
6,6,0,0,1024,3.84,
5,9,0,0,1024,4.32,
4,0,0,0,1024,4.16,
1,1,0,0,1024,4.8,
2,2,0,0,1024,4.48,
3,3,0,0,1024,4.96,
1,1,0,0,1024,4.64,
1,0,0,0,1024,4.64,
2,3,0,0,1024,4.64,
1,1,0,0,1024,7.84,
1,1,0,0,1024,5.28,
1,0,0,0,1024,4.96,
1,4,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,1,0,0,1024,3.04,
1,5,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,1.76,
1,0,0,0,1024,1.76,
1,0,0,0,1024,1.76,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.28,
2,3,0,0,1024,5.28,
1,0,0,0,1024,5.12,
6,7,0,0,1024,5.12,
5,5,0,0,1024,3.52,
4,4,0,0,1024,4.8,
2,2,0,0,1024,6.56,
3,3,0,0,1024,4,
3,3,0,0,1024,4.64,
3,3,0,0,1024,4.8,
3,5,0,0,1024,5.6,
2,0,0,0,1024,4.8,
1,1,0,0,1024,5.6,
5,5,0,0,1024,4,
1,0,0,0,1024,4,
2,3,0,0,1024,4.64,
2,2,0,0,1024,4,
2,6,0,0,1024,5.6,
4,0,0,0,1024,4.96,
3,3,0,0,1024,2.88,
2,2,0,0,1024,3.52,
1,1,0,0,1024,4.48,
2,2,0,0,1024,4,
1,1,0,0,1024,5.76,
1,1,0,0,1024,5.44,
1,1,0,0,1024,6.16,
1,0,0,0,1024,6.16,
1,2,0,0,1024,6.4,
1,1,0,0,1024,4.64,
1,3,0,0,1024,4.32,
1,0,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,8,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,0,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,0,0,0,1024,4.8,
1,0,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,1,0,0,1024,4.8,
1,0,0,0,1024,4.48,
1,2,0,0,1024,4.48,
1,1,0,0,1024,2.88,
1,1,0,0,1024,2.88,
1,1,0,0,1024,6.4,
5,13,0,0,1024,4.96,
8,0,0,0,1024,7.36,
1,0,0,0,1024,3.36,
4,5,0,0,1024,3.36,
3,3,0,0,1024,5.44,
4,4,0,0,1024,4.32,
2,3,0,0,1024,4.48,
1,0,0,0,1024,4.8,
4,4,0,0,1024,4.8,
1,1,0,0,1024,4.8,
4,5,0,0,1024,4,
5,4,0,0,1024,1.92,
3,3,0,0,1024,5.28,
4,5,0,0,1024,3.2,
5,4,0,0,1024,5.28,
5,9,0,0,1024,4.48,
5,0,0,0,1024,4.16,
6,7,0,0,1024,3.2,
9,9,0,0,1024,4.48,
1,0,0,0,1024,3.52,
1,4,0,0,1024,3.52,
3,1,0,0,1024,4,
2,2,0,0,1024,3.84,
1,1,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,1,0,0,1024,4.82286,
1,2,0,0,1024,5.46,
1,1,0,0,1024,4.64,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,0,0,0,1024,4.32,
1,1,0,0,1024,5.6,
1,1,0,0,1024,5.28,
1,1,0,0,1024,5.12,
1,1,0,0,1024,2.72,
1,1,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,3,0,0,1024,6.08,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,4,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
1,0,0,0,1024,3.52,
1,1,0,0,1024,5.6,
1,0,0,0,1024,6.24,
1,1,0,0,1024,6.24,
1,2,0,0,1024,6.24,
1,0,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,2,0,0,1024,3.84,
1,0,0,0,1024,3.84,
1,1,0,0,1024,3.84,
1,2,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,2,0,0,1024,4.32,
1,1,0,0,1024,4.32,
1,0,0,0,1024,4.32,
1,2,0,0,1024,4.8,
1,1,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,3,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,1,0,0,1024,1.76,
1,0,0,0,1024,1.76,
1,1,0,0,1024,5.76,
3,3,0,0,1024,4.96,
1,1,0,0,1024,4.48,
1,1,0,0,1024,5.28,
1,0,0,0,1024,6.56,
1,2,0,0,1024,6.56,
2,2,0,0,1024,4.8,
1,1,0,0,1024,4.32,
1,1,0,0,1024,3.52,
2,2,0,0,1024,4.8,
1,1,0,0,1024,6.72,
1,1,0,0,1024,6.24,
1,1,0,0,1024,6.72,
1,1,0,0,1024,2.56,
1,1,0,0,1024,5.44,
1,2,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,1,0,0,1024,2.08,
1,1,0,0,1024,5.44,
1,1,0,0,1024,5.44,
1,0,0,0,1024,5.44,
3,6,0,0,1024,4.8,
5,2,0,0,1024,4.8,
5,7,0,0,1024,4.8,
1,1,0,0,1024,4,
1,1,0,0,1024,4,
4,3,0,0,1024,5.76,
1,1,0,0,1024,4.96,
2,2,0,0,1024,4.96,
3,6,0,0,1024,3.52,
4,2,0,0,1024,4.8,
2,2,0,0,1024,4.16,
3,4,0,0,1024,3.36,
3,3,0,0,1024,7.04,
3,3,0,0,1024,3.04,
3,2,0,0,1024,6.08,
2,2,0,0,1024,4.64,
1,2,0,0,1024,4.8,
2,1,0,0,1024,5.76,
4,3,0,0,1024,2.4,
3,3,0,0,1024,4.16,
6,6,0,0,1024,5.44,
3,3,0,0,1024,3.2,
1,1,0,0,1024,3.2,
1,2,0,0,1024,5.12,
3,4,0,0,1024,4.16,
1,0,0,0,1024,4.32,
2,2,0,0,1024,4.96,
1,0,0,0,1024,6.88,
1,0,0,0,1024,6.88,
1,2,0,0,1024,6.88,
1,1,0,0,1024,3.2,
1,1,0,0,1024,5.28,
1,0,0,0,1024,5.92,
1,1,0,0,1024,5.92,
1,2,0,0,1024,5.92,
1,0,0,0,1024,5.92,
1,4,0,0,1024,4,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,5.76,
1,0,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,0,0,0,1024,6.56,
1,2,0,0,1024,6.56,
1,3,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,1,0,0,1024,6.56,
1,1,0,0,1024,6.56,
4,5,0,0,1024,6.56,
1,4,0,0,1024,4.8,
4,4,0,0,1024,3.68,
3,0,0,0,1024,6.24,
4,4,0,0,1024,3.04,
3,3,0,0,1024,2.88,
3,4,0,0,1024,5.44,
2,0,0,0,1024,5.44,
6,7,0,0,1024,4.64,
1,1,0,0,1024,3.52,
1,1,0,0,1024,4.32,
2,2,0,0,1024,3.2,
1,0,0,0,1024,4.48,
1,2,0,0,1024,4.48,
2,2,0,0,1024,5.6,
3,3,0,0,1024,5.6,
4,4,0,0,1024,3.04,
3,3,0,0,1024,4.48,
1,1,0,0,1024,5.28,
1,1,0,0,1024,6.24,
2,2,0,0,1024,4.32,
1,1,0,0,1024,5.6,
1,0,0,0,1024,5.28,
5,8,0,0,1024,2.24,
1,0,0,0,1024,5.44,
1,0,0,0,1024,5.44,
1,0,0,0,1024,5.44,
2,3,0,0,1024,5.12,
3,3,0,0,1024,6.56,
2,2,0,0,1024,2.88,
1,1,0,0,1024,2.88,
1,1,0,0,1024,6.56,
2,1,0,0,1024,5.44,
1,2,0,0,1024,5.44,
1,2,0,0,1024,3.36,
3,3,0,0,1024,3.84,
1,1,0,0,1024,6.08,
1,1,0,0,1024,4.64,
1,1,0,0,1024,4.64,
4,3,0,0,1024,4.16,
1,1,0,0,1024,4.16,
