IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
12,11,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,0,0,0,1024,4.48,
1,5,0,0,1024,5.44,
1,0,0,0,1024,6.88,
1,0,0,0,1024,6.88,
1,1,0,0,1024,6.88,
1,1,0,0,1024,6.88,
1,1,0,0,1024,6.88,
1,2,0,0,1024,6.88,
1,1,0,0,1024,6.88,
1,2,0,0,1024,5.28,
1,1,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,1,0,0,1024,3.04,
1,1,0,0,1024,3.04,
1,1,0,0,1024,3.04,
1,0,0,0,1024,3.68,
1,1,0,0,1024,3.68,
1,1,0,0,1024,3.68,
1,1,0,0,1024,3.68,
1,2,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,0,0,0,1024,5.12,
1,0,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,1,0,0,1024,5.12,
1,8,0,0,1024,5.12,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,0,0,0,1024,5.28,
1,1,0,0,1024,5.6,
1,0,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,1,0,0,1024,3.68,
1,0,0,0,1024,3.68,
1,1,0,0,1024,3.68,
1,2,0,0,1024,3.68,
1,0,0,0,1024,3.68,
7,7,0,0,1024,5.6,
1,2,0,0,1024,5.6,
1,3,0,0,1024,5.12,
5,7,0,0,1024,5.6,
1,0,0,0,1024,5.6,
4,0,0,0,1024,6.88,
2,3,0,0,1024,4.96,
1,1,0,0,1024,6.56,
2,2,0,0,1024,6.08,
2,2,0,0,1024,5.28,
3,2,0,0,1024,6.08,
7,5,0,0,1024,6.88,
1,7,0,0,1024,5.28,
3,0,0,0,1024,4,
3,4,0,0,1024,5.28,
5,11,0,0,1024,8.16,
1,0,0,0,1024,8.16,
14,8,0,0,1024,6.88,
1,0,0,0,1024,5.6,
5,6,0,0,1024,5.6,
1,1,0,0,1024,5.6,
1,1,0,0,1024,6.13333,
1,0,0,0,1024,8,
2,3,0,0,1024,8,
3,3,0,0,1024,6.56,
1,0,0,0,1024,6.4,
1,2,0,0,1024,6.4,
1,1,0,0,1024,6.08,
1,1,0,0,1024,4.32,
1,1,0,0,1024,5.6,
1,0,0,0,1024,5.6,
1,1,0,0,1024,5.6,
3,4,0,0,1024,4.32,
1,0,0,0,1024,7.36,
1,2,0,0,1024,7.36,
2,2,0,0,1024,5.6,
3,5,0,0,1024,4.64,
2,0,0,0,1024,6.72,
3,7,0,0,1024,5.12,
9,5,0,0,1024,5.76,
1,1,0,0,1024,7.2,
3,4,0,0,1024,5.92,
1,0,0,0,1024,5.76,
1,1,0,0,1024,5.44,
1,4,0,0,1024,7.2,
3,0,0,0,1024,6.88,
1,1,0,0,1024,6.08,
1,0,0,0,1024,6.08,
1,3,0,0,1024,5.12,
1,0,0,0,1024,7.04,
1,0,0,0,1024,3.84,
