IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
0,0,0,0,0,0,
24,24,0,0,4096,0.61632,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,0,0,0,4096,0.82176,
1,1,0,0,4096,13.9699,
1,1,0,0,4096,13.9699,
1,1,0,0,4096,13.9699,
1,1,0,0,4096,13.9699,
14,17,0,0,4096,13.9699,
22,3,0,0,4096,13.9699,
13,31,0,0,4096,11.7101,
8,8,0,0,4096,13.3536,
8,8,0,0,4096,9.65568,
2,2,0,0,4096,13.1482,
1,0,0,0,4096,13.1482,
3,3,0,0,4096,15.6134,
13,16,0,0,4096,16.2298,
6,0,0,0,4096,14.9971,
21,25,0,0,4096,11.0938,
5,6,0,0,4096,19.1059,
14,13,0,0,4096,13.559,
5,5,0,0,4096,16.6406,
10,9,0,0,4096,16.6406,
14,14,0,0,4096,16.4352,
2,3,0,0,4096,16.4352,
13,3,0,0,4096,10.8883,
12,22,0,0,4096,10.8883,
8,6,0,0,4096,13.9699,
6,3,0,0,4096,18.9005,
5,9,0,0,4096,10.8883,
3,2,0,0,4096,10.272,
10,6,0,0,4096,16.2298,
9,14,0,0,4096,17.4624,
9,8,0,0,4096,17.4624,
20,20,0,0,4096,13.559,
2,8,0,0,4096,13.559,
10,1,0,0,4096,16.2298,
8,16,0,0,4096,16.8461,
5,0,0,0,4096,14.5862,
15,15,0,0,4096,11.2992,
8,12,0,0,4096,14.9971,
9,17,0,0,4096,17.4624,
1,0,0,0,4096,12.9427,
18,3,0,0,4096,12.9427,
9,14,0,0,4096,14.9971,
1,0,0,0,4096,14.9971,
5,11,0,0,4096,12.5318,
16,4,0,0,4096,15.6134,
9,17,0,0,4096,15.6134,
7,9,0,0,4096,12.3264,
16,1,0,0,4096,13.1482,
18,29,0,0,4096,13.3536,
9,9,0,0,4096,10.8883,
8,9,0,0,4096,13.9699,
1,3,0,0,4096,13.9699,
5,3,0,0,4096,17.0515,
3,4,0,0,4096,17.0515,
5,1,0,0,4096,17.0515,
14,17,0,0,4096,14.1754,
8,14,0,0,4096,13.7645,
1,0,0,0,4096,11.0938,
19,2,0,0,4096,11.0938,
11,22,0,0,4096,18.0787,
6,7,0,0,4096,15.6134,
7,6,0,0,4096,14.9971,
6,7,0,0,4096,13.7645,
4,5,0,0,4096,15.408,
13,6,0,0,4096,12.7373,
12,18,0,0,4096,14.7917,
8,8,0,0,4096,13.1482,
13,12,0,0,4096,18.9005,
8,11,0,0,4096,18.9005,
11,9,0,0,4096,14.1754,
10,10,0,0,4096,13.7645,
9,8,0,0,4096,11.7101,
12,5,0,0,4096,11.7101,
21,31,0,0,4096,9.86112,
13,6,0,0,4096,7.80672,
8,18,0,0,4096,14.1754,
5,4,0,0,4096,10.8883,
4,2,0,0,4096,9.65568,
9,8,0,0,4096,9.65568,
3,2,0,0,4096,15.8189,
1,0,0,0,4096,14.9971,
1,1,0,0,4096,13.9699,
1,1,0,0,4096,13.9699,
5,11,0,0,4096,14.3808,
14,3,0,0,4096,14.3808,
14,19,0,0,4096,19.1059,
4,5,0,0,4096,19.1059,
17,17,0,0,4096,17.4624,
10,10,0,0,4096,17.4624,
10,12,0,0,4096,10.272,
12,1,0,0,4096,10.272,
5,15,0,0,4096,11.2992,
2,3,0,0,4096,16.8461,
5,0,0,0,4096,15.6134,
10,13,0,0,4096,16.0243,
14,15,0,0,4096,16.0243,
14,10,0,0,4096,11.7101,
16,20,0,0,4096,8.42304,
12,11,0,0,4096,8.42304,
14,14,0,0,4096,12.7373,
3,3,0,0,4096,12.7373,
1,1,0,0,4096,16.0243,
3,2,0,0,4096,14.1754,
2,2,0,0,4096,14.1754,
7,5,0,0,4096,16.6406,
10,11,0,0,4096,16.6406,
14,14,0,0,4096,15.408,
15,11,0,0,4096,19.3114,
14,19,0,0,4096,14.3808,
5,6,0,0,4096,12.7373,
1,5,0,0,4096,12.7373,
5,0,0,0,4096,12.5318,
11,12,0,0,4096,12.5318,
5,7,0,0,4096,12.5318,
9,7,0,0,4096,16.2298,
6,5,0,0,4096,16.2298,
12,8,0,0,4096,12.7373,
16,22,0,0,4096,14.5862,
9,9,0,0,4096,14.5862,
4,6,0,0,4096,16.6406,
12,21,0,0,4096,14.5862,
1,0,0,0,4096,12.3264,
13,0,0,0,4096,12.3264,
20,25,0,0,4096,12.3264,
4,0,0,0,4096,13.559,
4,6,0,0,4096,15.2026,
1,1,0,0,4096,12.5318,
8,6,0,0,4096,12.5318,
14,15,0,0,4096,9.86112,
14,11,0,0,4096,14.1754,
2,14,0,0,4096,14.7917,
11,0,0,0,4096,14.9971,
11,12,0,0,4096,17.0515,
13,11,0,0,4096,16.8461,
3,9,0,0,4096,16.8461,
16,5,0,0,4096,16.2298,
14,24,0,0,4096,12.3264,
8,6,0,0,4096,11.2992,
10,5,0,0,4096,17.8733,
2,12,0,0,4096,17.8733,
6,2,0,0,4096,13.9699,
18,5,0,0,4096,13.7645,
2,21,0,0,4096,17.257,
18,5,0,0,4096,14.9971,
5,12,0,0,4096,16.6406,
8,1,0,0,4096,16.6406,
10,16,0,0,4096,13.559,
10,9,0,0,4096,8.01216,
9,10,0,0,4096,17.6678,
7,8,0,0,4096,13.9699,
12,17,0,0,4096,14.3808,
1,0,0,0,4096,13.3536,
16,0,0,0,4096,13.3536,
1,17,0,0,4096,13.9699,
17,21,0,0,4096,14.7917,
1,0,0,0,4096,12.7373,
13,1,0,0,4096,12.7373,
15,19,0,0,4096,16.4352,
1,6,0,0,4096,16.4352,
12,0,0,0,4096,16.4352,
13,19,0,0,4096,14.1754,
1,8,0,0,4096,10.6829,
15,3,0,0,4096,15.2026,
2,15,0,0,4096,15.2026,
16,2,0,0,4096,14.9971,
13,21,0,0,4096,14.9971,
13,12,0,0,4096,13.1482,
13,11,0,0,4096,7.80672,
